tiempo;error;integral;derivada;setPoint
23016;10;36;0;535
23022;10;38;0;535
23028;10;40;0;535
23034;10;42;0;535
23040;10;44;0;535
23046;10;46;0;535
23055;9;49;0;535
23061;9;51;0;535
23067;9;53;0;535
23073;9;55;0;535
23079;9;57;0;535
23088;9;60;0;535
23094;9;62;0;535
23100;9;64;0;535
23106;9;66;0;535
23112;8;68;0;535
23121;8;71;0;535
23127;8;73;0;535
23133;8;75;0;535
23139;8;77;0;535
23145;8;79;0;535
23151;8;81;0;535
23157;8;83;0;535
23163;8;85;0;535
23169;7;87;-1;535
23175;7;89;0;535
23181;7;91;0;535
23190;7;94;0;535
23199;7;97;0;535
23205;7;99;0;535
23211;6;100;-1;535
23217;6;100;0;535
23223;6;100;0;535
23229;6;100;0;535
23235;6;100;0;535
23241;6;100;0;535
23247;6;100;0;535
23253;6;100;0;535
23259;6;100;0;535
23265;6;100;0;535
23271;5;100;-1;535
23277;5;100;0;535
23283;5;100;0;535
23289;5;100;0;535
23295;5;100;0;535
23301;5;100;0;535
23307;5;100;0;535
23313;5;100;0;535
23319;5;100;0;535
23325;5;100;0;535
23334;4;100;0;535
23340;4;100;0;535
23346;4;100;0;535
23352;4;100;0;535
23358;4;100;0;535
23364;4;100;0;535
23370;4;100;0;535
23376;4;100;0;535
23382;4;100;0;535
23388;4;100;0;535
23394;3;100;0;535
23397;3;100;0;535
23403;3;100;0;535
23409;3;100;0;535
23415;3;100;0;535
23421;3;100;0;535
23427;3;100;0;535
23433;3;100;0;535
23439;3;100;0;535
23448;3;100;0;535
23454;3;100;0;535
23460;3;100;0;535
23466;3;100;0;535
23472;3;100;0;535
23481;3;100;0;535
23487;3;100;0;535
23493;3;100;0;535
23499;3;100;0;535
23505;3;100;0;535
23514;2;100;0;535
23520;2;100;0;535
23526;2;100;0;535
23538;2;100;0;535
23541;2;100;0;535
23547;2;100;0;535
23553;2;100;0;535
23559;2;100;0;535
23565;2;100;0;535
23571;2;100;0;535
23577;2;100;0;535
23583;2;100;0;535
23592;2;100;0;535
23598;2;100;0;535
23604;2;100;0;535
23610;2;100;0;535
23616;2;100;0;535
23622;2;100;0;535
23628;2;100;0;535
23634;1;100;0;535
23640;1;100;0;535
23646;1;100;0;535
23652;1;100;0;535
23655;1;100;0;535
23661;1;100;0;535
23670;1;100;0;535
23676;1;100;0;535
23682;1;100;0;535
23688;1;100;0;535
23694;1;100;0;535
23700;1;100;0;535
23706;1;100;0;535
23709;1;100;0;535
23715;1;100;0;535
23721;1;100;0;535
23727;1;100;0;535
23733;1;100;0;535
23739;1;100;0;535
23745;1;100;0;535
23751;0;100;-1;535
23757;0;100;0;535
23763;0;100;0;535
23772;0;100;0;535
23778;0;100;0;535
23784;0;100;0;535
23790;0;100;0;535
23796;0;100;0;535
23805;0;100;0;535
23811;0;100;0;535
23817;0;100;0;535
23823;0;100;0;535
23829;0;100;0;535
23838;0;100;0;535
23844;0;100;0;535
23850;0;100;0;535
23856;0;100;0;535
23862;0;100;0;535
23868;0;100;0;535
23874;-1;100;0;535
23880;-1;100;0;535
23886;-1;100;0;535
23892;-1;100;0;535
23898;-1;100;0;535
23904;-1;100;0;535
23910;-1;100;0;535
23916;-1;100;0;535
23922;-1;100;0;535
23928;-1;100;0;535
23934;-1;100;0;535
23940;-1;100;0;535
23946;-1;100;0;535
23952;-1;100;0;535
23958;-1;100;0;535
23964;-1;100;0;535
23973;-1;100;0;535
23979;-1;100;0;535
23985;-1;100;0;535
23991;-2;100;-1;535
23997;-2;100;0;535
24006;-2;100;0;535
24012;-2;100;0;535
24018;-2;100;0;535
24024;-2;100;0;535
24030;-2;100;0;535
24036;-2;100;0;535
24042;-2;100;0;535
24048;-2;100;0;535
24054;-2;100;0;535
24060;-2;100;0;535
24066;-2;100;0;535
24072;-2;100;0;535
24078;-2;100;0;535
24087;-2;100;0;535
24090;-2;100;0;535
24096;-2;100;0;535
24102;-2;100;0;535
24108;-2;100;0;535
24114;-3;100;0;535
24120;-3;100;0;535
24126;-3;100;0;535
24132;-3;100;0;535
24138;-3;100;0;535
24144;-3;100;0;535
24150;-3;100;0;535
24156;-3;100;0;535
24165;-3;100;0;535
24171;-3;100;0;535
24177;-3;100;0;535
24183;-3;100;0;535
24189;-3;100;0;535
24195;-3;100;0;535
24201;-3;100;0;535
24204;-3;100;0;535
24210;-3;100;0;535
24216;-3;100;0;535
24222;-3;100;0;535
24228;-3;100;0;535
24234;-4;100;0;535
24243;-4;100;0;535
24249;-4;100;0;535
24255;-4;100;0;535
24261;-4;100;0;535
24267;-4;100;0;535
24273;-4;100;0;535
24279;-4;100;0;535
24285;-4;100;0;535
24291;-4;100;0;535
24297;-4;100;0;535
24303;-4;100;0;535
24309;-4;100;0;535
24315;-4;100;0;535
24321;-4;100;0;535
24327;-4;100;0;535
24333;-4;100;0;535
24339;-4;100;0;535
24345;-4;100;0;535
24351;-4;100;0;535
24357;-4;100;0;535
24366;-4;100;0;535
24372;-4;100;0;535
24378;-4;100;0;535
24384;-4;100;0;535
24390;-4;100;0;535
24396;-4;100;0;535
24402;-4;100;0;535
24408;-4;100;0;535
24414;-4;100;0;535
24417;-4;100;0;535
24423;-4;100;0;535
24429;-4;100;0;535
24435;-4;100;0;535
24441;-4;100;0;535
24447;-4;100;0;535
24456;-4;100;0;535
24462;-4;100;0;535
24468;-4;100;0;535
24474;-4;100;0;535
24480;-4;100;0;535
24486;-4;100;0;535
24492;-4;100;0;535
24498;-4;100;0;535
24504;-4;100;0;535
24510;-4;100;0;535
24516;-4;100;0;535
24522;-4;100;0;535
24528;-4;100;0;535
24534;-4;100;0;535
24540;-4;100;0;535
24546;-4;100;0;535
24555;-4;100;0;535
24561;-4;100;0;535
24567;-4;100;0;535
24573;-4;100;0;535
24579;-4;100;0;535
24585;-4;100;0;535
24591;-4;100;0;535
24594;-4;100;0;535
24600;-4;100;0;535
24606;-4;100;0;535
24612;-4;100;0;535
24618;-4;100;0;535
24624;-4;100;0;535
24630;-4;100;0;535
24636;-4;100;0;535
24642;-4;100;0;535
24648;-4;100;0;535
24654;-4;100;0;535
24660;-4;100;0;535
24663;-4;100;0;535
24669;-4;100;0;535
24675;-4;100;0;535
24681;-4;100;0;535
24687;-4;100;0;535
24693;-4;100;0;535
24696;-4;100;0;535
24702;-4;100;0;535
24708;-4;100;0;535
24714;-4;100;0;535
24720;-4;100;0;535
24726;-4;100;0;535
24732;-4;100;0;535
24738;-4;100;0;535
24744;-4;100;0;535
24750;-4;100;0;535
24756;-4;100;0;535
24762;-4;100;0;535
24768;-4;100;0;535
24774;-4;100;0;535
24780;-4;100;0;535
24786;-4;100;0;535
24792;-4;100;0;535
24798;-4;100;0;535
24804;-4;100;0;535
24810;-4;100;0;535
24816;-4;100;0;535
24822;-4;100;0;535
24828;-4;100;0;535
24834;-4;100;0;535
24840;-4;100;0;535
24849;-4;100;0;535
24855;-4;100;0;535
24861;-4;100;0;535
24867;-4;100;0;535
24873;-4;100;0;535
24879;-4;100;0;535
24885;-4;100;0;535
24891;-4;100;0;535
24897;-4;100;0;590
24903;720;306;-8;590
24909;712;509;-4;590
24915;655;702;-49;590
24921;647;887;-49;590
24927;639;1069;-49;590
24933;631;1249;-49;590
24939;623;1427;-49;590
24945;611;1601;-49;590
24951;603;1773;-49;590
24957;543;1928;-49;590
24963;539;2082;-49;590
24969;531;2233;-49;590
24975;523;2382;-132;590
24981;517;2529;-132;641
24987;1185;2868;-132;641
24993;1169;3203;-132;641
24999;1153;3532;-132;641
25005;1093;3844;-132;641
25011;1077;4152;-132;641
25017;1061;4455;-132;641
25023;1045;4754;-132;641
25029;1037;5050;-132;641
25035;1021;5342;-132;641
25041;1005;5629;-132;641
25050;1708;6156;-132;699
25056;1684;6637;-132;699
25062;1652;7111;-188;699
25068;1584;7571;-188;699
25074;1560;8017;-188;699
25080;1536;8457;-188;699
25086;1520;8892;-188;699
25092;1496;9319;-188;699
25098;1472;9741;-188;699
25104;2101;10000;-188;752
25110;2069;10000;-288;752
25116;2053;10000;-288;752
25122;1975;10000;-288;752
25128;1959;10000;-288;752
25134;1927;10000;-288;752
25140;1911;10000;-288;752
25146;2557;10000;-288;803
25152;2525;10000;-288;803
25158;2493;10000;-288;803
25164;2409;10000;-322;803
25170;2377;10000;-322;803
25176;2345;10000;-322;803
25182;2313;10000;-322;803
25188;2281;10000;-322;803
25194;2213;10000;-322;803
25200;2913;10000;-322;858
25206;2865;10000;-322;858
25212;2833;10000;-322;858
25218;2801;10000;-322;858
25224;2769;10000;-372;858
25230;2737;10000;-372;858
25236;2705;10000;-372;858
25242;2673;10000;-372;858
25248;2589;10000;-372;858
25254;2541;10000;-212;858
25260;2561;10000;-212;858
25266;2529;10000;-212;858
25272;2445;10000;-212;858
25278;2413;10000;-212;858
25287;2417;10000;-212;858
25293;3074;10000;-212;911
25299;3042;10000;-212;911
25305;2942;10000;-212;911
25311;2910;10000;-352;911
25317;2862;10000;-352;911
25323;2882;10000;-352;911
25329;2850;10000;-352;911
25335;2818;10000;-352;911
25341;2786;10000;-352;911
25347;2738;10000;-352;911
25353;2706;10000;-352;911
25359;2726;10000;-352;911
25365;2694;10000;-232;911
25371;2662;10000;-232;911
25377;2666;10000;-232;911
25383;2634;10000;-232;911
25389;2602;10000;-232;911
25395;2570;10000;-232;911
25401;2538;10000;-232;911
25407;2490;10000;-232;911
25413;2458;10000;-232;911
25419;2472;10000;-222;911
25425;2440;10000;-222;911
25431;2460;10000;-222;911
25437;2428;10000;-222;911
25443;2396;10000;-222;911
25449;2416;10000;-222;911
25455;2384;10000;-222;911
25461;2404;10000;-222;911
25467;2372;10000;-222;911
25473;2340;10000;-222;911
25479;2308;10000;-148;911
25485;2328;10000;-148;911
25491;2280;10000;-148;911
25497;2300;10000;-148;911
25503;2268;10000;-148;911
25509;2236;10000;-148;911
25515;2249;10000;-148;911
25521;2217;10000;-91;911
25527;2230;10000;-91;911
25533;2198;10000;-91;911
25539;2166;10000;-91;911
25545;2134;10000;-91;911
25554;2138;10000;-91;911
25560;2106;10000;-91;911
25566;2126;10000;-91;911
25572;2094;10000;-91;911
25578;2062;10000;-155;911
25584;2082;10000;-155;911
25599;2054;10000;-155;911
25605;2022;10000;-155;911
25611;1990;10000;-155;911
25617;2026;10000;-155;911
25623;1994;10000;-155;911
25629;1962;10000;-100;911
25635;1976;10000;-100;911
25641;1944;10000;-100;911
25647;1912;10000;-100;911
25653;1880;10000;-100;911
25659;1864;10000;-100;911
25665;1884;10000;-100;911
25671;1852;10000;-100;911
25677;1820;10000;-100;911
25683;1840;10000;-122;911
25689;1824;10000;-122;911
25695;1792;10000;-122;911
25701;1760;10000;-122;911
25707;1744;10000;-122;911
25713;1712;10000;-122;911
25719;1680;10000;-122;911
25725;1664;10000;-122;911
25731;1632;10000;-122;911
25737;1616;10000;-122;911
25743;1584;10000;-16;911
25749;1568;10000;-16;911
25755;1536;10000;-16;911
25761;1556;10000;36;911
25767;1540;10000;36;911
25773;1508;10000;36;911
25779;1424;10000;36;911
25785;1408;10000;36;911
25791;1376;10000;36;911
25797;1344;10000;36;911
25803;1328;10000;36;911
25809;1296;10000;36;911
25815;1280;10000;36;911
25821;1256;10000;-308;911
25827;1240;10000;-308;911
25833;1224;10000;-308;911
25839;1208;10000;-16;911
25845;1184;10000;-16;911
25851;1168;10000;-8;911
25857;1092;10000;-60;911
25863;1076;10000;-60;911
25869;1052;10000;-60;911
25875;1036;10000;-60;911
25881;1020;10000;-60;911
25887;944;10000;-60;911
25893;928;10000;-60;911
25899;912;10000;-60;911
25905;896;10000;-60;911
25911;880;10000;-60;911
25917;864;10000;-228;911
25923;806;10000;-228;911
25929;798;10000;-228;911
25935;786;10000;-228;911
25941;778;10000;-228;911
25947;766;10000;-98;911
25953;706;10000;-98;911
25959;690;10000;-98;911
25968;670;10000;-98;911
25974;658;10000;-98;911
25980;650;10000;-98;911
25986;638;10000;-124;911
25992;626;10000;-124;911
25998;566;10000;-124;911
26004;502;10000;-124;911
26013;490;10000;-152;911
26019;482;10000;-152;911
26025;422;10000;-152;911
26031;418;10000;-152;911
26037;410;10000;-152;911
26043;402;10000;-152;911
26049;398;10000;-152;911
26055;338;10000;-152;911
26061;332;10000;-152;911
26067;328;10000;-160;911
26073;322;10000;-160;911
26082;316;10000;-160;911
26088;310;10000;-160;911
26094;306;10000;-160;911
26100;255;10000;-160;911
26106;253;10000;-160;911
26112;249;10000;-160;911
26118;200;10000;-130;911
26124;196;10000;-130;911
26130;192;10000;-130;911
26136;188;10000;-130;911
26142;184;10000;-130;911
26148;180;10000;-130;911
26154;124;10000;-130;911
26160;121;10000;-130;911
26166;119;10000;-130;911
26172;116;10000;-130;911
26178;113;10000;-87;911
26184;109;10000;-87;911
26190;53;10000;-87;911
26196;50;10000;-87;911
26205;46;10000;-87;911
26211;43;10000;-70;911
26217;39;10000;-70;911
26226;35;10000;-70;911
26232;31;10000;-70;911
26238;27;10000;-70;911
26244;25;10000;-70;911
26250;21;10000;-2;911
26256;15;10000;-2;911
26262;11;10000;-2;911
26271;3;10000;-2;911
26277;-55;9993;-56;911
26283;-57;9977;-56;911
26289;-60;9961;-56;911
26295;-62;9945;-56;911
26301;-64;9927;-56;911
26307;-67;9909;-56;911
26313;-69;9891;-56;911
26319;-71;9871;-56;911
26325;-73;9851;-56;911
26331;-75;9831;-56;911
26337;-77;9810;-22;911
26343;-29;9795;50;911
26349;-87;9771;50;911
26355;-91;9746;50;911
26361;-45;9727;50;911
26367;-49;9714;50;911
26373;-107;9684;50;911
26382;-63;9659;50;911
26388;-67;9641;50;911
26394;-73;9621;50;911
26400;-79;9600;50;911
26406;-82;9578;-52;911
26412;-84;9555;-52;911
26418;-86;9531;-52;911
26424;-88;9507;-52;911
26430;-89;9483;-52;911
26436;-91;9458;-10;911
26442;-95;9432;-2;911
26448;-97;9406;-2;911
26454;-101;9378;-2;911
26460;-104;9350;-2;911
26466;-107;9320;-2;911
26472;-110;9290;-2;911
26478;-113;9259;-2;911
26484;-64;9242;51;911
26490;-70;9223;51;911
26496;-74;9203;51;911
26502;-80;9181;51;911
26508;-84;9158;51;911
26514;-90;9134;51;911
26520;-42;9115;51;911
26526;-48;9103;51;911
26532;-52;9089;51;911
26538;-58;9073;51;911
26544;-62;9057;2;911
26550;-66;9039;2;911
26556;-68;9021;2;911
26562;-72;9001;2;911
26568;-76;8981;2;911
26574;-33;8966;2;911
26580;-37;8956;23;911
26586;-43;8945;23;911
26592;-47;8933;23;911
26598;-51;8919;23;911
26604;-10;8911;23;911
26610;-16;8908;23;911
26616;-20;8904;23;911
26622;-24;8898;23;911
26628;-30;8890;23;911
26634;-34;8882;3;911
26640;-38;8872;3;911
26646;-42;8861;3;911
26655;-48;8843;3;911
26661;-50;8829;3;911
26667;-54;8815;-2;911
26673;-58;8799;-2;911
26679;-60;8783;-2;911
26685;-64;8766;-2;911
26691;-68;8748;-2;911
26697;-18;8737;50;911
26703;-24;8731;50;911
26709;-30;8724;50;911
26715;-34;8716;50;911
26721;-40;8706;50;911
26727;-46;8694;50;911
26733;-50;8681;50;911
26739;-56;8666;50;911
26745;-60;8650;50;911
26751;-66;8633;50;911
26757;-70;8614;-52;911
26763;-71;8594;-1;911
26769;-75;8574;-2;911
26775;-78;8553;-2;911
26781;-81;8531;-2;911
26787;-84;8508;-2;911
26793;-87;8484;-2;911
26799;-90;8460;-2;911
26808;-94;8421;-2;911
26814;-97;8395;-1;911
26820;-99;8367;-1;911
26826;-102;8339;-2;911
26832;-104;8311;-1;911
26838;-107;8281;-1;911
26844;-109;8251;-1;911
26850;-112;8220;-1;911
26856;-114;8188;-1;911
26862;-116;8156;-1;911
26868;-119;8123;-1;911
26874;-121;8089;-1;911
26880;-123;8055;-1;911
26886;-125;8021;-1;911
26892;-127;7985;-1;911
26898;-129;7949;-1;911
26904;-131;7913;-1;911
26910;-133;7876;-1;911
26916;-135;7838;-1;911
26922;-137;7800;-1;911
26928;-139;7762;-1;911
26934;-141;7722;-1;911
26940;-194;7675;-53;911
26946;-194;7621;-53;911
26952;-193;7567;-53;911
26958;-192;7513;-53;911
26964;-192;7459;-53;911
26970;-191;7405;-53;911
26976;-190;7351;-53;911
26982;-189;7297;-53;911
26988;-189;7243;-53;911
26994;-188;7191;-53;911
27000;-187;7139;7;911
27006;-188;7087;-1;911
27012;-189;7034;-1;911
27018;-189;6980;-1;911
27024;-190;6926;-1;911
27030;-190;6872;-1;911
27036;-191;6818;-1;911
27042;-191;6764;0;911
27048;-192;6710;0;911
27054;-192;6656;0;911
27060;-193;6602;-1;911
27066;-193;6548;0;911
27072;-193;6494;0;911
27078;-194;6440;0;911
27084;-194;6386;0;911
27090;-194;6332;0;911
27096;-239;6271;-45;911
27102;-237;6204;-45;911
27108;-235;6138;-45;911
27114;-233;6072;-45;911
27120;-232;6006;-45;911
27126;-230;5941;-45;911
27132;-228;5877;-45;911
27138;-226;5813;-45;911
27144;-224;5749;-45;911
27150;-223;5687;-45;911
27156;-221;5625;18;911
27162;-221;5563;26;911
27168;-221;5501;24;911
27174;-266;5432;-45;911
27180;-263;5358;-45;911
27186;-261;5284;-45;911
27192;-258;5211;-45;911
27198;-256;5139;-45;911
27204;-253;5067;-45;911
27210;-251;4996;-45;911
27216;-248;4926;-45;911
27222;-245;4856;-45;911
27228;-243;4788;-45;911
27234;-240;4720;-45;911
27240;-239;4652;40;911
27246;-239;4584;37;911
27252;-239;4516;34;911
27258;-238;4448;1;911
27267;-236;4349;1;911
27273;-235;4283;1;911
27279;-233;4217;1;911
27285;-232;4151;1;911
27291;-230;4086;1;911
27297;-229;4022;1;911
27303;-228;3958;0;911
27309;-226;3894;1;911
27315;-225;3830;0;911
27321;-223;3767;1;911
27327;-222;3705;0;911
27333;-220;3643;1;911
27339;-219;3581;1;911
27345;-217;3519;1;911
27351;-216;3458;1;911
27357;-214;3398;1;911
27363;-213;3338;1;911
27369;-211;3278;1;911
27375;-210;3218;1;911
27381;-208;3160;1;911
27387;-207;3102;0;911
27393;-205;3044;1;911
27399;-204;2986;0;911
27405;-202;2929;1;911
27411;-201;2873;0;911
27417;-199;2817;1;911
27423;-197;2761;1;911
27429;-196;2705;1;911
27435;-194;2651;1;911
27441;-193;2597;0;911
27447;-191;2543;1;911
27453;-189;2489;1;911
27459;-188;2436;1;911
27465;-186;2384;1;911
27471;-185;2332;1;911
27477;-183;2280;1;911
27483;-182;2228;0;911
27492;-179;2153;1;911
27498;-178;2103;0;911
27504;-176;2053;1;911
27510;-174;2004;1;911
27516;-173;1956;1;911
27522;-171;1908;1;911
27528;-170;1860;0;911
27537;-167;1789;1;911
27543;-165;1743;0;911
27549;-164;1697;1;911
27555;-162;1651;1;911
27561;-161;1605;1;911
27570;-158;1539;1;911
27576;-112;1501;45;911
27582;-112;1469;45;911
27588;-112;1437;45;911
27594;-113;1405;45;911
27600;-113;1373;45;911
27606;-114;1341;45;911
27615;-114;1293;45;911
27621;-114;1261;45;911
27627;-114;1229;45;911
27633;-115;1197;45;911
27639;-114;1165;1;911
27645;-113;1133;1;911
27651;-157;1095;-44;911
27657;-154;1051;-44;911
27663;-151;1009;-44;911
27669;-103;981;-44;911
27675;-101;953;-44;911
27681;-98;925;-44;911
27687;-96;899;-44;911
27693;-94;873;-44;911
27699;-92;847;-44;911
27705;-89;823;-44;911
27711;-87;799;70;911
27717;-88;775;70;911
27726;-90;739;-3;911
27732;-89;715;1;911
27738;-88;691;1;911
27744;-87;667;1;911
27750;-86;643;1;911
27756;-86;619;1;911
27762;-85;595;1;911
27771;-83;560;1;911
27777;-82;538;1;911
27783;-81;516;1;911
27789;-80;494;1;911
27795;-79;472;1;911
27804;-78;439;0;911
27810;-77;417;0;911
27816;-76;397;0;911
27822;-75;377;0;911
27828;-74;357;1;911
27834;-73;337;1;911
27840;-72;317;1;911
27846;-71;297;1;911
27852;-70;277;1;911
27858;-69;258;1;911
27864;-69;240;0;911
27870;-68;222;0;911
27876;-67;204;0;911
27885;-65;177;1;911
27891;-65;159;0;911
27897;-64;141;0;911
27906;-62;115;1;911
27912;-62;99;0;911
27918;-61;83;0;911
27924;-60;67;0;911
27933;-58;43;1;911
27939;-58;27;0;911
27945;-57;11;0;911
27951;-56;-5;0;911
27957;-55;-20;1;911
27963;-54;-34;1;911
27969;-54;-48;0;911
27975;-53;-62;0;911
28029;-46;-181;0;911
28041;-45;-205;0;911
28053;-43;-229;0;911
28056;-43;-235;0;911
28110;-37;-328;0;911
28152;-26;-399;-45;911
28167;-21;-414;-45;911
28173;-19;-418;-45;911
28179;-17;-422;-45;911
28188;-16;-428;64;911
28197;-17;-434;-1;911
28203;-16;-438;1;911
28209;-16;-442;1;911
28215;-16;-446;1;911
28221;-15;-450;1;911
28227;-15;-454;1;911
28233;-14;-458;1;911
28239;-14;-462;0;911
28245;-14;-466;0;911
28251;-13;-468;0;911
28257;-13;-470;0;911
28263;-13;-472;0;911
28269;-12;-474;0;911
28275;-12;-476;0;911
28281;-12;-478;0;911
28287;-11;-480;0;911
28293;-11;-482;0;911
28299;-10;-484;1;911
28305;-10;-486;0;911
28311;-10;-488;0;911
28317;-53;-502;-45;911
28323;-51;-516;-45;911
28329;-49;-530;-45;911
28335;-46;-542;-45;911
28341;0;-542;-45;911
28347;2;-542;-45;911
28353;4;-542;-45;911
28359;5;-542;-45;911
28365;7;-541;-45;911
28371;8;-539;-45;911
28377;10;-537;65;911
28389;7;-533;65;911
28395;5;-533;65;911
28401;4;-533;-9;911
28410;4;-533;-8;911
28416;5;-533;1;911
28422;5;-533;1;911
28428;-38;-543;-45;911
28434;9;-547;-45;911
28440;10;-545;-45;911
28446;12;-543;-45;911
28455;14;-539;-45;911
28461;15;-535;-45;911
28467;16;-531;-45;911
28473;18;-527;-45;911
28479;19;-523;-45;911
28485;20;-519;60;911
28491;19;-515;60;911
28497;18;-511;-3;911
28503;18;-507;-2;911
28509;18;-503;-2;911
28515;18;-499;-2;911
28521;18;-495;-2;911
28527;18;-491;-2;911
28533;18;-487;-1;911
28539;18;-483;-1;911
28545;18;-479;-1;911
28551;18;-475;-1;911
28557;18;-471;-1;911
28563;18;-467;-1;911
28569;18;-463;-1;911
28572;18;-461;-1;911
28575;18;-459;-1;911
28581;18;-455;-1;911
28590;18;-449;-1;911
28596;18;-445;-1;911
28602;18;-441;-1;911
28611;18;-435;-1;911
28617;17;-431;0;911
28623;17;-427;0;911
28629;17;-423;0;911
28635;17;-419;0;911
28641;17;-415;0;911
28647;17;-411;0;911
28653;17;-407;0;911
28659;17;-403;0;911
28665;17;-399;0;911
28671;17;-395;0;911
28677;16;-391;0;911
28683;16;-387;0;911
28689;16;-383;0;911
28695;16;-379;0;911
28701;16;-375;0;911
28707;16;-371;0;911
28713;16;-367;0;911
28719;16;-363;0;911
28725;16;-359;0;911
28731;16;-355;0;911
28737;16;-351;0;911
28743;16;-347;0;911
28749;16;-343;0;911
28752;16;-341;0;911
28758;16;-337;0;911
28764;16;-333;0;911
28770;16;-329;0;911
28776;16;-325;0;911
28782;16;-321;0;911
28788;16;-317;0;911
28794;15;-313;-1;911
28800;15;-309;0;911
28806;15;-305;0;911
28812;15;-301;0;911
28818;15;-297;0;911
28824;15;-293;0;911
28830;15;-289;0;911
28836;15;-285;0;911
28842;15;-281;0;911
28848;15;-277;0;911
28857;14;-271;0;911
28863;14;-267;0;911
28869;14;-263;0;911
28875;14;-259;0;911
28881;14;-255;0;911
28887;14;-251;0;911
28893;14;-247;0;911
28899;14;-243;0;911
28905;14;-239;0;911
28911;14;-235;0;911
28917;13;-233;0;911
28923;13;-231;0;911
28929;13;-229;0;911
28935;13;-227;0;911
28941;13;-225;0;911
28947;13;-223;0;911
28953;13;-221;0;911
28959;13;-219;0;911
28965;13;-217;0;911
28971;13;-215;0;911
28977;13;-213;0;911
28983;13;-211;0;911
28989;13;-209;0;911
28995;13;-207;0;911
29001;13;-205;0;911
29007;13;-203;0;911
29013;13;-201;0;911
29019;13;-199;0;911
29025;12;-197;0;911
29031;12;-195;0;911
29037;12;-193;0;911
29043;12;-191;0;911
29049;12;-189;0;911
29055;12;-187;0;911
29061;12;-185;0;911
29067;12;-183;0;911
29073;12;-181;0;911
29079;12;-179;0;911
29085;11;-177;0;911
29091;11;-175;0;911
29097;11;-173;0;911
29103;11;-171;0;911
29109;11;-169;0;911
29115;11;-167;0;911
29121;11;-165;0;911
29127;11;-163;0;911
29133;11;-161;0;911
29139;11;-159;0;911
29145;10;-157;0;911
29151;10;-155;0;911
29157;10;-153;0;911
29163;10;-151;0;911
29172;10;-148;0;911
29178;10;-146;0;911
29184;10;-144;0;911
29193;10;-141;0;911
29199;10;-139;0;911
29205;9;-137;0;911
29211;9;-135;0;911
29217;9;-133;0;911
29223;9;-131;0;911
29229;9;-129;0;911
29235;9;-127;0;911
29241;9;-125;0;911
29247;9;-123;0;911
29253;9;-121;0;911
29259;9;-119;0;911
29265;9;-117;0;911
29271;9;-115;0;911
29277;9;-113;0;911
29283;9;-111;0;911
29289;9;-109;0;911
29295;9;-107;0;911
29301;9;-105;0;911
29307;9;-103;0;911
29313;9;-101;0;911
29319;9;-99;0;911
29322;8;-98;-1;911
29328;8;-96;0;911
29334;8;-94;0;911
29340;8;-92;0;911
29346;8;-90;0;911
29352;8;-88;0;911
29358;8;-86;0;911
29364;8;-84;0;911
29370;8;-82;0;911
29376;8;-80;0;911
29382;7;-78;-1;911
29388;7;-76;0;911
29394;7;-74;0;911
29400;7;-72;0;911
29406;7;-70;0;911
29412;7;-68;0;911
29418;7;-66;0;911
29424;7;-64;0;911
29430;7;-62;0;911
29436;7;-60;0;911
29442;6;-59;-1;911
29448;6;-59;0;911
29454;6;-59;0;911
29460;6;-59;0;911
29466;6;-59;0;911
29472;6;-59;0;911
29478;6;-59;0;911
29484;6;-59;0;911
29490;6;-59;0;911
29496;6;-59;0;911
29502;6;-59;0;911
29508;6;-59;0;911
29514;6;-59;0;911
29520;6;-59;0;911
29526;6;-59;0;911
29532;6;-59;0;911
29538;6;-59;0;911
29544;6;-59;0;911
29550;6;-59;0;911
29556;6;-59;0;911
29559;6;-59;0;911
29565;5;-59;0;911
29571;5;-59;0;911
29577;5;-59;0;911
29583;5;-59;0;911
29589;5;-59;0;911
29595;5;-59;0;911
29601;5;-59;0;911
29607;5;-59;0;911
29613;5;-59;0;911
29619;5;-59;0;911
29625;5;-59;0;911
29631;5;-59;0;911
29637;5;-59;0;911
29643;5;-59;0;911
29649;5;-59;0;911
29655;5;-59;0;911
29664;5;-59;0;911
29670;5;-59;0;911
29676;5;-59;0;911
29682;4;-59;-1;911
29688;4;-59;0;911
29694;4;-59;0;911
29700;4;-59;0;911
29706;4;-59;0;911
29712;4;-59;0;911
29718;4;-59;0;911
29724;4;-59;0;911
29730;4;-59;0;911
29736;4;-59;0;911
29742;4;-59;0;911
29748;4;-59;0;911
29754;4;-59;0;911
29760;4;-59;0;911
29766;4;-59;0;911
29772;4;-59;0;911
29778;4;-59;0;911
29784;4;-59;0;911
29790;4;-59;0;911
29796;4;-59;0;911
29802;3;-59;-1;911
29811;3;-59;0;911
29817;3;-59;0;911
29823;3;-59;0;911
29826;3;-59;0;911
29832;3;-59;0;911
29838;3;-59;0;911
29844;3;-59;0;911
29850;3;-59;0;911
29856;3;-59;0;911
29862;3;-59;0;911
29868;3;-59;0;911
29874;3;-59;0;911
29880;3;-59;0;911
29889;3;-59;0;911
29895;3;-59;0;911
29901;3;-59;0;911
29907;3;-59;0;911
29913;3;-59;0;911
29922;3;-59;0;911
29928;3;-59;0;911
29934;3;-59;0;911
29940;3;-59;0;911
29946;3;-59;0;911
29952;3;-59;0;911
29958;3;-59;0;911
29964;3;-59;0;911
29970;3;-59;0;911
