tiempo;error;tiempoDev;derivada
81624;-998;4;25
81674;-908;1;600
81724;-780;1;500
81774;-673;1;500
81824;-612;1;700
81874;-619;17;-41
81924;-678;1;-500
81974;-780;1;-500
82024;-908;1;-700
82074;-996;1;-300
82124;-932;1;1100
82174;-587;1;3200
82224;-31;1;3900
82274;562;1;2700
82324;917;1;1300
82374;999;4;25
82424;938;1;-500
82474;844;1;-400
82524;785;3;-166
82574;775;16;-31
82624;827;2;450
82674;908;1;700
82724;988;1;200
82774;968;1;-600
82824;723;1;-2100
82874;233;1;-3800
82924;-353;1;-3000
82974;-790;1;-2000
83024;-980;1;-500
83074;-987;1;400
83124;-932;1;300
83174;-883;2;200
83224;-880;12;-33
83274;-923;1;-300
83324;-982;1;-300
83374;-993;1;200
83424;-868;1;1500
83474;-481;1;2800
83524;70;1;3900
83574;568;1;2600
83624;894;1;1100
83674;996;1;100
83724;983;1;-200
83774;946;2;-100
83824;932;7;42
83874;955;1;200
83924;993;1;100
83974;980;1;-500
84024;831;1;-1300
84074;446;1;-3500
84124;-94;1;-3200
84174;-587;1;-2500
84224;-883;1;-1500
84274;-990;1;-200
84324;-994;1;100
84374;-977;3;66
84424;-977;4;-50
84474;-993;2;-50
84524;-992;1;100
84574;-894;1;1000
84624;-600;1;2500
84674;-164;1;3100
84724;360;1;2900
84774;739;1;2100
84824;940;1;800
84874;997;1;100
84924;996;3;-33
85024;998;2;50
85099;960;1;-600
85199;467;1;-2800
85249;-15;1;-3000
85299;-467;1;-2100
85374;-898;1;-1100
85424;-985;1;-300
85474;-999;6;-16
