tiempo;angulo;integral;derivada
38151;2;50;-6
38157;2;50;-6
38163;2;50;-6
38169;2;50;-6
38175;2;50;-6
38181;2;50;-6
38187;2;50;-6
38193;2;50;-6
38199;2;50;-6
38205;2;50;-6
38211;2;50;-6
38217;1;50;-11
38223;1;50;-11
38229;1;50;-11
38238;1;50;-11
38244;1;50;-11
38250;1;50;-11
38256;1;50;-11
38262;1;50;-11
38268;1;50;-11
38274;1;50;-11
38280;1;50;-11
38286;1;50;-11
38292;1;50;-11
38298;1;50;-11
38304;1;50;-11
38310;0;50;-7
38316;0;50;-7
38322;0;50;-7
38328;0;50;-7
38334;0;50;-7
38340;0;50;-7
38346;0;50;-7
38352;0;50;-7
38361;-1;50;-7
38367;-1;36;-13
38373;-1;22;-13
38379;-1;8;-13
38385;-1;-6;-13
38391;-1;-20;-13
38397;-1;-34;-13
38403;-1;-48;-13
38409;-1;-50;-13
38415;-1;-50;-13
38421;-1;-50;-13
38427;-1;-50;-13
38433;-1;-50;-13
38439;-1;-50;-13
38445;-1;-50;-13
38451;-1;-50;-13
38457;-1;-50;-13
38463;-1;-50;-13
38469;-1;-50;-13
38475;-1;-50;-13
38481;-1;-50;-13
38487;-1;-50;-13
38493;-1;-50;-13
38499;-1;-50;-13
38505;-1;-50;-13
38511;-1;-50;-13
38514;-1;-50;-13
38520;-1;-50;-13
38526;-1;-50;-13
38532;-1;-50;-13
38538;-1;-50;-13
38544;-1;-50;-13
38550;-1;-50;-13
38556;-1;-50;-13
38562;-1;-50;-13
38568;-1;-50;-13
38574;-1;-50;-13
38580;-1;-50;-13
38586;-1;-50;-13
38592;-1;-50;-13
38598;-1;-50;-13
38604;-1;-50;-13
38610;-1;-50;-13
38616;-1;-50;-13
38622;-1;-50;-13
38628;-1;-50;-13
38634;-1;-50;-13
38643;-1;-50;-13
38649;-1;-50;-13
38655;-1;-50;-13
38661;-1;-50;-13
38667;-1;-50;-13
38673;-1;-50;-13
38679;-1;-50;-13
38685;-1;-50;-13
38691;-1;-50;-13
38697;-1;-50;-13
38703;-1;-50;-13
38709;-1;-50;-13
38715;-1;-50;-13
38721;-1;-50;-13
38727;-1;-50;-13
38733;-1;-50;-13
38739;-1;-50;-13
38745;-1;-50;-13
38751;-1;-50;-13
38757;-1;-50;-13
38766;-1;-50;-13
38772;-1;-50;-13
38778;-1;-50;-13
38787;-1;-50;-13
38793;-1;-50;-13
38799;-1;-50;-13
38805;-1;-50;-13
38811;-1;-50;-13
38817;-1;-50;-13
38823;-1;-50;-13
38829;-1;-50;-13
38835;-1;-50;-13
38841;-1;-50;-13
38847;-1;-50;-13
38853;-1;-50;-13
38859;-1;-50;-13
38865;-1;-50;-13
38871;-1;-50;-13
38877;-1;-50;-13
38883;-1;-50;-13
38889;-1;-50;-13
38895;-1;-50;-13
38901;-1;-50;-13
38907;-1;-50;-13
38913;-1;-50;-13
38919;-1;-50;-13
38925;-1;-50;-13
38931;-1;-50;-13
38937;-1;-50;-13
38943;-1;-50;-13
38949;-1;-50;-13
38955;-1;-50;-13
38961;-1;-50;-13
38967;-1;-50;-13
38973;-1;-50;-13
38979;-1;-50;-13
38985;-1;-50;-13
38991;-1;-50;-13
38997;-1;-50;-13
39003;-1;-50;-13
39009;-1;-50;-13
39015;-1;-50;-13
39021;-1;-50;-13
39027;-1;-50;-13
39033;-1;-50;-13
39039;-1;-50;-13
39045;-1;-50;-13
39051;-1;-50;-13
39057;-1;-50;-13
39063;-1;-50;-13
39069;-1;-50;-13
39075;-1;-50;-13
39081;-1;-50;-13
39087;-1;-50;-13
39093;-1;-50;-13
39099;-1;-50;-13
39105;-1;-50;-13
39111;-1;-50;-13
39117;-1;-50;-13
39123;-1;-50;-13
39129;-1;-50;-13
39135;-1;-50;-13
39141;-1;-50;-13
39147;-1;-50;-13
39153;-1;-50;-13
39159;-1;-50;-13
39165;-1;-50;-13
39171;-1;-50;-13
39177;-1;-50;-13
39183;-1;-50;-13
39189;-1;-50;-13
39195;-1;-50;-13
39201;-1;-50;-13
39207;-1;-50;-13
39213;-1;-50;-13
39219;-1;-50;-13
39225;-1;-50;-13
39231;-1;-50;-13
39237;-1;-50;-13
39243;-1;-50;-13
39249;-1;-50;-13
39255;-1;-50;-13
39261;-1;-50;-13
39267;-1;-50;-13
39273;-1;-50;-13
39279;-1;-50;-13
39285;-1;-50;-13
39291;-1;-50;-13
39297;-1;-50;-13
39303;-1;-50;-13
39309;-1;-50;-13
39315;-1;-50;-13
39321;-1;-50;-13
39327;-1;-50;-13
39333;-1;-50;-13
39339;-1;-50;-13
39345;-1;-50;-13
39351;-1;-50;-13
39357;-1;-50;-13
39363;-1;-50;-13
39369;-1;-50;-13
39375;-1;-50;-13
39381;-1;-50;-13
39387;-1;-50;-13
39393;-1;-50;-13
39399;-1;-50;-13
39405;-1;-50;-13
39411;-1;-50;-13
39417;-1;-50;-13
39423;-1;-50;-13
39429;-1;-50;-13
39435;-1;-50;-13
39441;-1;-50;-13
39447;-1;-50;-13
39453;-1;-50;-13
39459;-1;-50;-13
39465;-1;-50;-13
39471;-1;-50;-13
39477;-1;-50;-13
39483;-1;-50;-13
39489;-1;-50;-13
39495;-1;-50;-13
39501;-1;-50;-13
39507;-1;-50;-13
39513;-1;-50;-13
39519;-1;-50;-13
39525;-1;-50;-13
39531;-1;-50;-13
39537;-1;-50;-13
39543;-1;-50;-13
39549;-1;-50;-13
39555;-1;-50;-13
39561;-1;-50;-13
39567;-1;-50;-13
39573;-1;-50;-13
39579;-1;-50;-13
39585;-1;-50;-13
39591;-1;-50;-13
39597;-1;-50;-13
39603;-1;-50;-13
39609;-1;-50;-13
39615;-1;-50;-13
39621;-1;-50;-13
39627;-1;-50;-13
39633;-1;-50;-13
39639;-1;-50;-13
39645;-1;-50;-13
39651;-1;-50;-13
39657;-1;-50;-13
39663;-1;-50;-13
39669;-1;-50;-13
39675;-1;-50;-13
39681;-1;-50;-13
39687;-1;-50;-13
39693;-1;-50;-13
39699;-1;-50;-13
39705;-1;-50;-13
39711;-1;-50;-13
39717;-1;-50;-13
39723;-1;-50;-13
39729;-1;-50;-13
39735;-1;-50;-13
39741;-1;-50;-13
39747;-1;-50;-13
39753;-1;-50;-13
39762;-1;-50;-13
39768;-1;-50;-13
39774;-1;-50;-13
39780;-1;-50;-13
39786;-1;-50;-13
39792;-1;-50;-13
39798;-1;-50;-13
39804;-1;-50;-13
39810;-1;-50;-13
39816;-1;-50;-13
39822;-1;-50;-13
39831;-1;-50;-13
39837;-1;-50;-13
39843;-1;-50;-13
39849;-1;-50;-13
39855;-1;-50;-13
39861;-1;-50;-13
39867;-1;-50;-13
39873;-1;-50;-13
39879;-1;-50;-13
39885;-1;-50;-13
39891;-1;-50;-13
39897;-1;-50;-13
39903;-1;-50;-13
39909;-1;-50;-13
39915;-1;-50;-13
39921;-1;-50;-13
39927;-1;-50;-13
39933;-1;-50;-13
39939;-1;-50;-13
39945;-1;-50;-13
39951;-1;-50;-13
39957;-1;-50;-13
39963;-1;-50;-13
39969;-1;-50;-13
39975;-1;-50;-13
39981;-1;-50;-13
39987;-1;-50;-13
39993;-1;-50;-13
39999;-1;-50;-13
40005;-1;-50;-13
40011;-1;-50;-13
40017;-1;-50;-13
40023;-1;-50;-13
40029;-1;-50;-13
40035;-1;-50;-13
40041;-1;-50;-13
40047;-1;-50;-13
40053;-1;-50;-13
40059;-1;-50;-13
40065;-1;-50;-13
40071;-1;-50;-13
40077;-1;-50;-13
40083;-1;-50;-13
40089;-1;-50;-13
40095;-1;-50;-13
40101;-1;-50;-13
40107;-1;-50;-13
40113;-1;-50;-13
40119;-1;-50;-13
40125;-1;-50;-13
40131;-1;-50;-13
40137;-1;-50;-13
40143;-1;-50;-13
40149;-1;-50;-13
40155;-1;-50;-13
40161;-1;-50;-13
40167;-1;-50;-13
40176;-1;-50;-13
40182;-1;-50;-13
40188;-1;-50;-13
40194;-1;-50;-13
40200;-1;-50;-13
40206;-1;-50;-13
40212;-1;-50;-13
40218;-1;-50;-13
40224;-1;-50;-13
40230;-1;-50;-13
40236;-1;-50;-13
40242;-1;-50;-13
40248;-1;-50;-13
40254;-1;-50;-13
40260;-1;-50;-13
40266;-1;-50;-13
40272;-1;-50;-13
40278;-1;-50;-13
40284;-1;-50;-13
40290;-1;-50;-13
40296;-1;-50;-13
40302;-1;-50;-13
40305;-1;-50;-13
40311;-1;-50;-13
40317;-1;-50;-13
40323;-1;-50;-13
40329;-1;-50;-13
40335;-1;-50;-13
40344;-1;-50;-13
40350;-1;-50;-13
40356;-1;-50;-13
40362;-1;-50;-13
40368;-1;-50;-13
40374;-1;-50;-13
40380;-1;-50;-13
40386;-1;-50;-13
40392;-1;-50;-13
40398;-1;-50;-13
40404;-1;-50;-13
40410;-1;-50;-13
40416;-1;-50;-13
40422;-1;-50;-13
40428;-1;-50;-13
40434;-1;-50;-13
40440;-1;-50;-13
40446;-1;-50;-13
40452;-1;-50;-13
40458;-1;-50;-13
40464;-1;-50;-13
40470;-1;-50;-13
40476;-1;-50;-13
40482;-1;-50;-13
40488;-1;-50;-13
40494;-1;-50;-13
40500;-1;-50;-13
40506;-1;-50;-13
40512;-1;-50;-13
40518;-1;-50;-13
40524;-1;-50;-13
40530;-1;-50;-13
40536;-1;-50;-13
40542;-1;-50;-13
40548;-1;-50;-13
40554;-1;-50;-13
40560;-1;-50;-13
40566;-1;-50;-13
40572;-1;-50;-13
40578;-1;-50;-13
40584;-1;-50;-13
40590;-1;-50;-13
40596;-1;-50;-13
40602;-1;-50;-13
40608;-1;-50;-13
40614;-1;-50;-13
40620;-1;-50;-13
40626;-1;-50;-13
40632;-1;-50;-13
40638;-1;-50;-13
40644;-1;-50;-13
40650;-1;-50;-13
40656;-1;-50;-13
40662;-1;-50;-13
40668;-1;-50;-13
40674;-1;-50;-13
40680;-1;-50;-13
40686;-1;-50;-13
40692;-1;-50;-13
40698;-1;-50;-13
40704;-1;-50;-13
40710;-1;-50;-13
40716;-1;-50;-13
40722;-1;-50;-13
40728;-1;-50;-13
40734;-1;-50;-13
40740;-1;-50;-13
40746;-1;-50;-13
40752;-1;-50;-13
40758;-1;-50;-13
40764;-1;-50;-13
40770;-1;-50;-13
40776;-1;-50;-13
40782;-1;-50;-13
40788;-1;-50;-13
40794;-1;-50;-13
40800;-1;-50;-13
40806;-1;-50;-13
40812;-1;-50;-13
40818;-1;-50;-13
40824;-1;-50;-13
40830;-1;-50;-13
40836;-1;-50;-13
40842;-1;-50;-13
40848;-1;-50;-13
40854;-1;-50;-13
40860;-1;-50;-13
40866;-1;-50;-13
40872;-1;-50;-13
40878;-1;-50;-13
40884;-1;-50;-13
40890;-1;-50;-13
40896;-1;-50;-13
40902;-1;-50;-13
40908;-1;-50;-13
40914;-1;-50;-13
40920;-1;-50;-13
40926;-1;-50;-13
40932;-1;-50;-13
40938;-1;-50;-13
40944;-1;-50;-13
40950;-1;-50;-13
40956;-1;-50;-13
40962;-1;-50;-13
40968;-1;-50;-13
40974;-1;-50;-13
40980;-1;-50;-13
40986;-1;-50;-13
40992;-1;-50;-13
40998;-1;-50;-13
41004;-1;-50;-13
41010;-1;-50;-13
41016;-1;-50;-13
41022;-1;-50;-13
41028;-1;-50;-13
41034;-1;-50;-13
41040;-1;-50;-13
41046;-1;-50;-13
41052;-1;-50;-13
41058;-1;-50;-13
41064;-1;-50;-13
41070;-1;-50;-13
41076;-1;-50;-13
41082;-1;-50;-13
41088;-1;-50;-13
41094;-1;-50;-13
41100;-1;-50;-13
41106;-1;-50;-13
41112;-1;-50;-13
41118;-1;-50;-13
41124;-1;-50;-13
41130;-1;-50;-13
41136;-1;-50;-13
41142;-1;-50;-13
41151;-1;-50;-13
41157;-1;-50;-13
41163;-1;-50;-13
41169;-1;-50;-13
41175;-1;-50;-13
41181;-1;-50;-13
41187;-1;-50;-13
41193;-1;-50;-13
41199;-1;-50;-13
41205;-1;-50;-13
41211;-1;-50;-13
41217;-1;-50;-13
41223;-1;-50;-13
41229;-1;-50;-13
41235;-1;-50;-13
41241;-1;-50;-13
41247;-1;-50;-13
41253;-1;-50;-13
41259;-1;-50;-13
41265;-1;-50;-13
41271;-1;-50;-13
41277;-1;-50;-13
41283;-1;-50;-13
41289;-1;-50;-13
41295;-1;-50;-13
41301;-1;-50;-13
41307;-1;-50;-13
41313;-1;-50;-13
41319;-1;-50;-13
41325;-1;-50;-13
41331;-1;-50;-13
41337;-1;-50;-13
41343;-1;-50;-13
41349;-1;-50;-13
41355;-1;-50;-13
41361;-1;-50;-13
41367;-1;-50;-13
41376;-1;-50;-13
41382;-1;-50;-13
41388;-1;-50;-13
41394;-1;-50;-13
41400;-1;-50;-13
41406;-1;-50;-13
41412;-1;-50;-13
41418;-1;-50;-13
41424;-1;-50;-13
41430;-1;-50;-13
41436;-1;-50;-13
41442;-1;-50;-13
41448;-1;-50;-13
41454;-1;-50;-13
41460;-1;-50;-13
41466;-1;-50;-13
41472;-1;-50;-13
41478;-1;-50;-13
41484;-1;-50;-13
41490;-1;-50;-13
41496;-1;-50;-13
41502;-1;-50;-13
41511;-1;-50;-13
41517;-1;-50;-13
41523;-1;-50;-13
41529;-1;-50;-13
41535;-1;-50;-13
41541;-1;-50;-13
41547;-1;-50;-13
41553;-1;-50;-13
41559;-1;-50;-13
41565;-1;-50;-13
41571;-1;-50;-13
41577;-1;-50;-13
41583;-1;-50;-13
41589;-1;-50;-13
41595;-1;-50;-13
41601;-1;-50;-13
41607;-1;-50;-13
41613;-1;-50;-13
41619;-1;-50;-13
41625;-1;-50;-13
41631;-1;-50;-13
41637;-1;-50;-13
41643;-1;-50;-13
41649;-1;-50;-13
41655;-1;-50;-13
41661;-1;-50;-13
41667;-1;-50;-13
41673;-1;-50;-13
41679;-1;-50;-13
41685;-1;-50;-13
41691;-1;-50;-13
41697;-1;-50;-13
41703;-1;-50;-13
41709;-1;-50;-13
41715;-1;-50;-13
41721;-1;-50;-13
41727;-1;-50;-13
41733;-1;-50;-13
41739;-1;-50;-13
41745;-1;-50;-13
41751;-1;-50;-13
41757;-1;-50;-13
41763;-1;-50;-13
41769;-1;-50;-13
41775;-1;-50;-13
41781;-1;-50;-13
41787;-1;-50;-13
41793;-1;-50;-13
41799;-1;-50;-13
41805;-1;-50;-13
41811;-1;-50;-13
41817;-1;-50;-13
41823;-1;-50;-13
41829;-1;-50;-13
41835;-1;-50;-13
41841;-1;-50;-13
41847;-1;-50;-13
41853;-1;-50;-13
41859;-1;-50;-13
41865;-1;-50;-13
41871;-1;-50;-13
41877;-1;-50;-13
41883;-1;-50;-13
41889;-1;-50;-13
41895;-1;-50;-13
41901;-1;-50;-13
41907;-1;-50;-13
41913;-1;-50;-13
41919;-1;-50;-13
41925;-1;-50;-13
41931;-1;-50;-13
41937;-1;-50;-13
41940;-1;-50;-13
41946;-1;-50;-13
41952;-1;-50;-13
41958;-1;-50;-13
41964;-1;-50;-13
41970;-1;-50;-13
41976;-1;-50;-13
41982;-1;-50;-13
41988;-1;-50;-13
41994;-1;-50;-13
42000;-1;-50;-13
42006;-1;-50;-13
42012;-1;-50;-13
42018;-1;-50;-13
42024;-1;-50;-13
42030;-1;-50;-13
42036;-1;-50;-13
42042;-1;-50;-13
42048;-1;-50;-13
42054;-1;-50;-13
42060;-1;-50;-13
42066;-1;-50;-13
42072;-1;-50;-13
42078;-1;-50;-13
42084;-1;-50;-13
42093;-1;-50;-13
42099;-1;-50;-13
42105;-1;-50;-13
42111;-1;-50;-13
42117;-1;-50;-13
42126;-1;-50;-13
42132;-1;-50;-13
42138;-1;-50;-13
42144;-1;-50;-13
42150;-1;-50;-13
42156;-1;-50;-13
42162;-1;-50;-13
42168;-1;-50;-13
42174;-1;-50;-13
42180;-1;-50;-13
42186;-1;-50;-13
42192;-1;-50;-13
42198;-1;-50;-13
42204;-1;-50;-13
42210;-1;-50;-13
42216;-1;-50;-13
42222;-1;-50;-13
42228;-1;-50;-13
42234;-1;-50;-13
42240;-1;-50;-13
42246;-1;-50;-13
42252;-1;-50;-13
42258;-1;-50;-13
42264;-1;-50;-13
42270;-1;-50;-13
42276;-1;-50;-13
42282;-1;-50;-13
42288;-1;-50;-13
42294;-1;-50;-13
42300;-1;-50;-13
42306;-1;-50;-13
42312;-1;-50;-13
42318;-1;-50;-13
42324;-1;-50;-13
42330;-1;-50;-13
42336;-1;-50;-13
42342;-1;-50;-13
42348;-1;-50;-13
42354;-1;-50;-13
42360;-1;-50;-13
42366;-1;-50;-13
42372;-1;-50;-13
42378;-1;-50;-13
42384;-1;-50;-13
42390;-1;-50;-13
42396;-1;-50;-13
42402;-1;-50;-13
42408;-1;-50;-13
42414;-1;-50;-13
42420;-1;-50;-13
42426;-1;-50;-13
42432;-1;-50;-13
42438;-1;-50;-13
42444;-1;-50;-13
42450;-1;-50;-13
42456;-1;-50;-13
42462;-1;-50;-13
42468;-1;-50;-13
42474;-1;-50;-13
42480;-1;-50;-13
42486;-1;-50;-13
42492;-1;-50;-13
42498;-1;-50;-13
42504;-1;-50;-13
42510;-1;-50;-13
42516;-1;-50;-13
42522;-1;-50;-13
42528;-1;-50;-13
42534;-1;-50;-13
42540;-1;-50;-13
42546;-1;-50;-13
42552;-1;-50;-13
42558;-1;-50;-13
42564;-1;-50;-13
42570;-1;-50;-13
42576;-1;-50;-13
42582;-1;-50;-13
42588;-1;-50;-13
42594;-1;-50;-13
42600;-1;-50;-13
42606;-1;-50;-13
42612;-1;-50;-13
42618;-1;-50;-13
42624;-1;-50;-13
42630;-1;-50;-13
42636;-1;-50;-13
42642;-1;-50;-13
42648;-1;-50;-13
42654;-1;-50;-13
42663;-1;-50;-13
42669;-1;-50;-13
42675;-1;-50;-13
42681;-1;-50;-13
42687;-1;-50;-13
42693;-1;-50;-13
42699;-1;-50;-13
42705;-1;-50;-13
42711;-1;-50;-13
42717;-1;-50;-13
42723;-1;-50;-13
42732;-1;-50;-13
42738;-1;-50;-13
42744;-1;-50;-13
42750;-1;-50;-13
42756;-1;-50;-13
42762;-1;-50;-13
42768;-1;-50;-13
42774;-1;-50;-13
42780;-1;-50;-13
42786;-1;-50;-13
42792;-1;-50;-13
42798;-1;-50;-13
42804;-1;-50;-13
42810;-1;-50;-13
42816;-1;-50;-13
42822;-1;-50;-13
42828;-1;-50;-13
42834;-1;-50;-13
42843;-1;-50;-13
42849;-1;-50;-13
42855;-1;-50;-13
42861;-1;-50;-13
42867;-1;-50;-13
42873;-1;-50;-13
42879;-1;-50;-13
42885;-1;-50;-13
42891;-1;-50;-13
42897;-1;-50;-13
42903;-1;-50;-13
42909;-1;-50;-13
42915;-1;-50;-13
42921;-1;-50;-13
42927;-1;-50;-13
42933;-1;-50;-13
42939;-1;-50;-13
42945;-1;-50;-13
42951;-1;-50;-13
42957;-1;-50;-13
42966;-1;-50;-13
42972;-1;-50;-13
42978;-1;-50;-13
42984;-1;-50;-13
42990;-1;-50;-13
42996;-1;-50;-13
43002;-1;-50;-13
43008;-1;-50;-13
43014;-1;-50;-13
43023;-1;-50;-13
43029;-1;-50;-13
43035;-1;-50;-13
43041;-1;-50;-13
43047;-1;-50;-13
43053;-1;-50;-13
43059;-1;-50;-13
43065;-1;-50;-13
43071;-1;-50;-13
43077;-1;-50;-13
43083;-1;-50;-13
43089;-1;-50;-13
43095;-1;-50;-13
43101;-1;-50;-13
43107;-1;-50;-13
43113;-1;-50;-13
43119;-1;-50;-13
43125;-1;-50;-13
43131;-1;-50;-13
43137;-1;-50;-13
43143;-1;-50;-13
43149;-1;-50;-13
43155;-1;-50;-13
43161;-1;-50;-13
43167;-1;-50;-13
43173;-1;-50;-13
43179;-1;-50;-13
43185;-1;-50;-13
43191;-1;-50;-13
43197;-1;-50;-13
43203;-1;-50;-13
43206;-1;-50;-13
43212;-1;-50;-13
43218;-1;-50;-13
43224;-1;-50;-13
43230;-1;-50;-13
43236;-1;-50;-13
43242;-1;-50;-13
43248;-1;-50;-13
43257;-1;-50;-13
43263;-1;-50;-13
43269;-1;-50;-13
43275;-1;-50;-13
43281;-1;-50;-13
43287;-1;-50;-13
43293;-1;-50;-13
43299;-1;-50;-13
43305;-1;-50;-13
43311;-1;-50;-13
43317;-1;-50;-13
43323;-1;-50;-13
43329;-1;-50;-13
43335;-1;-50;-13
43341;-1;-50;-13
43347;-1;-50;-13
43353;-1;-50;-13
43359;-1;-50;-13
43365;-1;-50;-13
43371;-1;-50;-13
43377;-1;-50;-13
43383;-1;-50;-13
43389;-1;-50;-13
43395;-1;-50;-13
43404;-1;-50;-13
43410;-1;-50;-13
43416;-1;-50;-13
43422;-1;-50;-13
43428;-1;-50;-13
43434;-1;-50;-13
43440;-1;-50;-13
43446;-1;-50;-13
43452;-1;-50;-13
43458;-1;-50;-13
43464;-1;-50;-13
43470;-1;-50;-13
43476;-1;-50;-13
43482;-1;-50;-13
43488;-1;-50;-13
43494;-1;-50;-13
43500;-1;-50;-13
43506;-1;-50;-13
43512;-1;-50;-13
43518;-1;-50;-13
43524;-1;-50;-13
43530;-1;-50;-13
43536;-1;-50;-13
43542;-1;-50;-13
43548;-1;-50;-13
43554;-1;-50;-13
43560;-1;-50;-13
43566;-1;-50;-13
43572;-1;-50;-13
43578;-1;-50;-13
43584;-1;-50;-13
43590;-1;-50;-13
43596;-1;-50;-13
43602;-1;-50;-13
43608;-1;-50;-13
43614;-1;-50;-13
43620;-1;-50;-13
43626;-1;-50;-13
43632;-1;-50;-13
43638;-1;-50;-13
43644;-1;-50;-13
43650;-1;-50;-13
43656;-1;-50;-13
43662;-1;-50;-13
43668;-1;-50;-13
43674;-1;-50;-13
43680;-1;-50;-13
43686;-1;-50;-13
43692;-1;-50;-13
43698;-1;-50;-13
43704;-1;-50;-13
43710;-1;-50;-13
43716;-1;-50;-13
43722;-1;-50;-13
43728;-1;-50;-13
43734;-1;-50;-13
43740;-1;-50;-13
43746;-1;-50;-13
43752;-1;-50;-13
43758;-1;-50;-13
43764;-1;-50;-13
43770;-1;-50;-13
43776;-1;-50;-13
43782;-1;-50;-13
43788;-1;-50;-13
43797;-1;-50;-13
43803;-1;-50;-13
43809;-1;-50;-13
43815;-1;-50;-13
43821;-1;-50;-13
43827;-1;-50;-13
43833;-1;-50;-13
43839;-1;-50;-13
43845;-1;-50;-13
43851;-1;-50;-13
43857;-1;-50;-13
43863;-1;-50;-13
43869;-1;-50;-13
43875;-1;-50;-13
43881;-1;-50;-13
43887;-1;-50;-13
43893;-1;-50;-13
43899;-1;-50;-13
43905;-1;-50;-13
43911;-1;-50;-13
43917;-1;-50;-13
43923;-1;-50;-13
43929;-1;-50;-13
43935;-1;-50;-13
43941;-1;-50;-13
43947;-1;-50;-13
43953;-1;-50;-13
43959;-1;-50;-13
43965;-1;-50;-13
43971;-1;-50;-13
43977;-1;-50;-13
43983;-1;-50;-13
43989;-1;-50;-13
43995;-1;-50;-13
44001;-1;-50;-13
44007;-1;-50;-13
44013;-1;-50;-13
44019;-1;-50;-13
44025;-1;-50;-13
44031;-1;-50;-13
44037;-1;-50;-13
44043;-1;-50;-13
44049;-1;-50;-13
44055;-1;-50;-13
44061;-1;-50;-13
44067;-1;-50;-13
44073;-1;-50;-13
44079;-1;-50;-13
44085;-1;-50;-13
44091;-1;-50;-13
44097;-1;-50;-13
44103;-1;-50;-13
44109;-1;-50;-13
44115;-1;-50;-13
44121;-1;-50;-13
44127;-1;-50;-13
44133;-1;-50;-13
44139;-1;-50;-13
44145;-1;-50;-13
44151;-1;-50;-13
44157;-1;-50;-13
44163;-1;-50;-13
44169;-1;-50;-13
44175;-1;-50;-13
44181;-1;-50;-13
44187;-1;-50;-13
44193;-1;-50;-13
44199;-1;-50;-13
44205;-1;-50;-13
44211;-1;-50;-13
44217;-1;-50;-13
44223;-1;-50;-13
44229;-1;-50;-13
44235;-1;-50;-13
44241;-1;-50;-13
44247;-1;-50;-13
44253;-1;-50;-13
44259;-1;-50;-13
44265;-1;-50;-13
44271;-1;-50;-13
44277;-1;-50;-13
44283;-1;-50;-13
44289;-1;-50;-13
44295;-1;-50;-13
44301;-1;-50;-13
44307;-1;-50;-13
44313;-1;-50;-13
44319;-1;-50;-13
44325;-1;-50;-13
44331;-1;-50;-13
44337;-1;-50;-13
44343;-1;-50;-13
44349;-1;-50;-13
44355;-1;-50;-13
44361;-1;-50;-13
44367;-1;-50;-13
44373;-1;-50;-13
44379;-1;-50;-13
44385;-1;-50;-13
44391;-1;-50;-13
44394;-1;-50;-13
44400;-1;-50;-13
44406;-1;-50;-13
44412;-1;-50;-13
44418;-1;-50;-13
44424;-1;-50;-13
44430;-1;-50;-13
44436;-1;-50;-13
44442;-1;-50;-13
44448;-1;-50;-13
44454;-1;-50;-13
44460;-1;-50;-13
44466;-1;-50;-13
44472;-1;-50;-13
44478;-1;-50;-13
44484;-1;-50;-13
44490;-1;-50;-13
44496;-1;-50;-13
44502;-1;-50;-13
44508;-1;-50;-13
44514;-1;-50;-13
44520;-1;-50;-13
44526;-1;-50;-13
44535;-1;-50;-13
44541;-1;-50;-13
44547;-1;-50;-13
44553;-1;-50;-13
44559;-1;-50;-13
44565;-1;-50;-13
44571;-1;-50;-13
44577;-1;-50;-13
44583;-1;-50;-13
44589;-1;-50;-13
44595;-1;-50;-13
44601;-1;-50;-13
44607;-1;-50;-13
44613;-1;-50;-13
44619;-1;-50;-13
44625;-1;-50;-13
44631;-1;-50;-13
44637;-1;-50;-13
44643;-1;-50;-13
44649;-1;-50;-13
44655;-1;-50;-13
44661;-1;-50;-13
44667;-1;-50;-13
44673;-1;-50;-13
44679;-1;-50;-13
44685;-1;-50;-13
44691;-1;-50;-13
44697;-1;-50;-13
44703;-1;-50;-13
44709;-1;-50;-13
44715;-1;-50;-13
44721;-1;-50;-13
44727;0;-50;0
44733;0;-50;0
44739;0;-50;0
44745;0;-50;0
44751;0;-50;0
44757;0;-50;0
44763;0;-50;0
44769;0;-50;0
44775;0;-50;0
44781;0;-50;0
44787;0;-50;0
44793;0;-50;0
44799;0;-50;0
44805;1;-43;8
44814;1;-22;8
44820;1;-8;8
44826;1;6;8
44832;1;20;8
44838;1;34;8
44847;1;50;8
44853;1;50;8
44859;1;50;8
44865;1;50;8
44871;1;50;8
44877;1;50;8
44883;1;50;8
44892;1;50;8
44898;1;50;8
44904;1;50;8
44910;1;50;8
44916;1;50;8
44922;1;50;8
44928;1;50;8
44934;1;50;8
44940;1;50;8
44946;1;50;8
44952;1;50;8
44958;1;50;8
44964;1;50;8
44970;1;50;8
44976;1;50;8
44982;1;50;8
44988;1;50;8
44994;1;50;8
45000;1;50;8
45006;1;50;8
45015;1;50;8
45021;1;50;8
45027;1;50;8
45033;1;50;8
45039;1;50;8
45045;1;50;8
45051;1;50;8
45060;1;50;8
45066;1;50;8
45072;1;50;8
45078;1;50;8
45084;0;50;8
45093;0;50;-2
45099;0;50;-2
45105;0;50;-2
45111;0;50;-2
45117;0;50;-2
45123;0;50;-2
45129;0;50;-2
45138;0;50;-2
45144;0;50;-2
45150;0;50;-2
45156;0;50;-2
45162;0;50;-2
45168;0;50;-2
45174;0;50;-2
45180;0;50;-2
45186;0;50;-2
45192;0;50;-2
45198;0;50;-2
45204;0;50;-2
45210;0;50;-2
45216;0;50;-2
45222;0;50;-2
45228;0;50;-2
45234;0;50;-2
45240;0;50;-2
45246;0;50;-2
45252;0;50;-2
45258;0;50;-2
45264;0;50;-2
45267;0;50;-2
45273;0;50;-2
45279;0;50;-2
45285;0;50;-2
45291;0;50;-2
45297;0;50;-2
45303;0;50;-2
45309;0;50;-2
45315;0;50;-2
45321;0;50;-2
45327;0;50;-2
45333;0;50;-2
45339;0;50;-2
45345;0;50;-2
45351;0;50;-2
45357;0;50;-2
45363;0;50;-2
45369;0;50;-2
