tiempo;angulo;integral;derivada
24009;-15;-50;-160
24015;-16;-50;-160
24021;-17;-50;-172
24027;-18;-50;-172
24033;-19;-50;-135
24045;-21;-50;-135
24051;-21;-50;-135
24057;-22;-50;-100
24063;-23;-50;-100
24069;-24;-50;-100
24075;-25;-50;-100
24081;-25;-50;-120
24087;-26;-50;-120
24099;-27;-50;-88
24105;-27;-50;-88
24111;-28;-50;-88
24117;-29;-50;-65
24123;-29;-50;-65
24129;-29;-50;-65
24135;-29;-50;-65
24141;-30;-50;-33
24147;-30;-50;-33
24156;-30;-50;-33
24162;-30;-50;-33
24168;-30;-50;-33
24177;-30;-50;-33
24183;-30;-50;-33
24189;-30;-50;-33
24195;-29;-50;14
24201;-29;-50;14
24204;-29;-50;14
24210;-29;-50;14
24216;-28;-50;14
24222;-28;-50;31
24228;-27;-50;31
24234;-27;-50;31
24240;-26;-50;31
24246;-25;-50;64
24255;-24;-50;64
24261;-23;-50;64
24267;-23;-50;109
24273;-22;-50;109
24279;-21;-50;93
24285;-21;-50;93
24291;-20;-50;93
24297;-19;-50;93
24303;-18;-50;93
24312;-17;-50;96
24318;-16;-50;96
24324;-15;-50;143
24330;-14;-50;143
24336;-13;-50;143
24342;-11;-50;115
24348;-10;-50;115
24369;-6;-50;168
24375;-5;-50;143
24381;-4;-50;143
24387;-3;-50;143
24393;-2;-50;150
24399;-1;-50;150
24405;1;-50;150
24408;1;-43;150
24414;2;-21;130
24420;3;17;130
24426;5;50;130
24429;5;50;130
24435;6;50;160
24441;7;50;160
24447;9;50;160
24453;9;50;160
24459;11;50;140
24465;11;50;140
24471;13;50;140
24480;14;50;135
24486;15;50;135
24495;17;50;120
24501;17;50;120
24507;18;50;120
24513;19;50;115
24519;19;50;115
24525;20;50;115
24531;21;50;115
24537;21;50;84
24543;22;50;84
24549;23;50;93
24558;23;50;93
24564;24;50;93
24570;24;50;93
24576;25;50;61
24582;25;50;61
24588;25;50;61
24594;25;50;61
24603;26;50;25
24609;26;50;25
24615;26;50;25
24621;26;50;25
24627;26;50;25
24633;26;50;25
24639;26;50;25
24645;26;50;25
24651;25;50;25
24660;25;50;-13
24666;25;50;-13
24672;25;50;-13
24678;24;50;-13
24684;24;50;-29
24693;23;50;-29
24699;23;50;-29
24705;22;50;-29
24714;21;50;-61
24726;20;50;-75
24732;19;50;-75
24738;19;50;-75
24744;18;50;-94
24750;17;50;-94
24756;17;50;-94
24762;16;50;-88
24771;15;50;-88
24777;13;50;-88
24783;13;50;-126
24789;11;50;-126
24795;11;50;-126
24798;10;50;-126
24804;9;50;-115
24810;8;50;-115
24816;7;50;-150
24822;6;50;-150
24828;5;50;-150
24834;4;50;-150
24840;3;50;-109
24849;2;50;-109
24855;1;50;-150
24861;0;50;-150
24867;-1;36;-150
24873;-3;14;-115
24879;-3;-32;-115
24885;-4;-50;-115
24888;-5;-50;-141
24894;-6;-50;-141
24900;-7;-50;-141
24906;-7;-50;-141
24912;-9;-50;-109
24918;-10;-50;-109
24924;-11;-50;-109
24930;-11;-50;-150
24936;-13;-50;-150
24942;-13;-50;-150
24948;-15;-50;-109
24954;-15;-50;-109
24960;-16;-50;-109
24966;-16;-50;-100
24975;-17;-50;-100
24981;-18;-50;-93
24987;-19;-50;-93
24993;-19;-50;-93
24999;-20;-50;-93
25008;-20;-50;-69
25014;-21;-50;-69
25020;-21;-50;-69
25026;-21;-50;-69
25032;-22;-50;-53
25041;-22;-50;-53
25047;-23;-50;-47
25053;-23;-50;-47
25062;-23;-50;-47
25068;-23;-50;-47
25074;-23;-50;-47
25080;-23;-50;-47
25086;-23;-50;-47
25095;-23;-50;-47
25101;-23;-50;-47
25107;-23;-50;-47
25113;-23;-50;-47
25119;-23;-50;-47
25125;-22;-50;10
25131;-22;-50;10
25134;-22;-50;10
25140;-21;-50;41
25146;-21;-50;41
25152;-21;-50;41
25164;-20;-50;44
25170;-19;-50;44
25176;-19;-50;44
25182;-19;-50;44
25188;-18;-50;57
25194;-17;-50;57
25200;-17;-50;57
25209;-15;-50;78
25218;-15;-50;78
25224;-14;-50;84
25230;-13;-50;84
25242;-11;-50;121
25254;-9;-50;121
25263;-9;-50;121
25269;-7;-50;100
25275;-7;-50;100
25281;-6;-50;100
25287;-5;-50;127
25293;-4;-50;127
25299;-3;-50;127
25305;-2;-50;127
25311;-1;-50;104
25317;-1;-50;104
25323;0;-50;104
25329;1;-36;115
25335;2;-22;115
25341;3;8;115
25347;3;50;100
25353;5;50;100
25359;5;50;100
25365;6;50;109
25371;7;50;109
25377;8;50;109
25383;9;50;109
25389;9;50;115
25395;10;50;115
25401;11;50;94
25410;12;50;94
25416;13;50;94
25422;13;50;88
25428;14;50;88
25434;14;50;88
25443;15;50;84
25449;15;50;84
25455;16;50;84
25461;17;50;69
25467;17;50;69
25476;17;50;69
25482;18;50;33
25488;18;50;33
25494;19;50;33
25503;19;50;50
25509;19;50;50
25515;19;50;50
25521;19;50;50
25527;19;50;50
25533;19;50;50
25539;19;50;50
25545;19;50;50
25554;19;50;50
25560;19;50;50
25566;19;50;50
25572;19;50;50
25578;19;50;50
25584;19;50;50
25590;19;50;50
25596;18;50;-8
25602;18;50;-8
25611;17;50;-43
25617;17;50;-43
25623;17;50;-43
25629;17;50;-43
25635;16;50;-38
25644;15;50;-38
25650;15;50;-38
25656;14;50;-66
25662;13;50;-66
25668;13;50;-66
25674;12;50;-66
25680;12;50;-75
25686;11;50;-75
25692;10;50;-75
25698;10;50;-88
25704;9;50;-88
25710;8;50;-88
25716;7;50;-88
25722;7;50;-88
25728;6;50;-93
25734;5;50;-93
25740;5;50;-93
25746;4;50;-94
25752;3;50;-94
25758;2;50;-94
25761;2;50;-94
25767;1;50;-109
25773;1;50;-109
25779;0;50;-109
25785;-1;43;-87
25791;-2;21;-87
25800;-3;-32;-100
25806;-3;-50;-100
25812;-4;-50;-100
25818;-5;-50;-100
25824;-5;-50;-100
25830;-6;-50;-100
25836;-7;-50;-78
25842;-7;-50;-78
25848;-8;-50;-78
25854;-9;-50;-94
25860;-10;-50;-94
25863;-10;-50;-94
25869;-11;-50;-88
25875;-11;-50;-88
25881;-12;-50;-88
25887;-12;-50;-88
25893;-13;-50;-71
25899;-13;-50;-71
25905;-14;-50;-71
25911;-14;-50;-71
25917;-15;-50;-69
25926;-15;-50;-69
25932;-15;-50;-69
25938;-16;-50;-33
25944;-16;-50;-33
25950;-16;-50;-33
25959;-17;-50;-44
25965;-17;-50;-44
25971;-17;-50;-44
25977;-17;-50;-44
25983;-17;-50;-44
25992;-17;-50;-44
25998;-17;-50;-44
26004;-17;-50;-44
26010;-17;-50;-44
26016;-17;-50;-44
26019;-17;-50;-44
26022;-17;-50;-44
26028;-17;-50;-44
26037;-17;-50;-44
26043;-17;-50;-44
26049;-16;-50;8
26055;-16;-50;8
26061;-16;-50;8
26067;-15;-50;44
26073;-15;-50;44
26079;-15;-50;44
26085;-15;-50;44
26094;-14;-50;30
26100;-14;-50;30
26106;-13;-50;30
26115;-12;-50;30
26121;-12;-50;60
26127;-11;-50;60
26133;-11;-50;60
26139;-10;-50;60
26148;-9;-50;69
26160;-8;-50;80
26166;-7;-50;80
26172;-7;-50;80
26178;-7;-50;80
26184;-6;-50;68
26193;-5;-50;68
26199;-5;-50;68
26205;-3;-50;80
26211;-3;-50;80
26217;-3;-50;80
26226;-2;-50;84
26232;-1;-50;84
26238;-1;-50;84
26244;0;-50;75
26250;1;-43;75
26256;1;-29;75
26262;2;-7;71
26268;3;23;71
26274;3;50;71
26277;3;50;71
26283;4;50;76
26289;5;50;76
26295;5;50;76
26301;6;50;76
26307;6;50;84
26316;7;50;84
26322;7;50;84
26328;8;50;60
26334;9;50;60
26340;9;50;60
26346;9;50;60
26352;10;50;64
26355;10;50;64
26361;10;50;64
26367;11;50;64
26373;11;50;64
26379;11;50;64
26385;11;50;64
26394;12;50;44
26400;13;50;44
26406;13;50;44
26412;13;50;44
26418;13;50;44
26424;13;50;44
26430;13;50;44
26436;13;50;44
26442;13;50;44
26445;13;50;44
26451;13;50;44
26457;13;50;44
26463;13;50;44
26469;13;50;44
26475;13;50;44
26478;13;50;44
26484;13;50;44
26490;13;50;44
26496;13;50;44
26502;13;50;44
26508;13;50;44
26511;13;50;44
26517;13;50;44
26523;12;50;44
26529;12;50;8
26535;12;50;8
26541;11;50;-5
26547;11;50;-5
26553;11;50;-5
26559;11;50;-5
26568;10;50;-34
26574;10;50;-34
26580;9;50;-34
26586;9;50;-34
26592;9;50;-34
26598;8;50;-50
26601;8;50;-50
26607;7;50;-50
26613;7;50;-50
26619;6;50;-50
26631;5;50;-60
26637;5;50;-60
26643;5;50;-60
26649;4;50;-59
26655;3;50;-59
26661;3;50;-59
26667;3;50;-59
26676;2;50;-72
26682;1;50;-72
26688;1;50;-72
26694;0;50;-72
26700;0;50;-60
26709;-1;29;-60
26715;-2;15;-60
26721;-2;-15;-71
26727;-3;-50;-71
26733;-3;-50;-71
26742;-3;-50;-71
26748;-4;-50;-26
26754;-5;-50;-26
26760;-5;-50;-26
26766;-5;-50;-26
26772;-6;-50;-88
26778;-6;-50;-88
26784;-7;-50;-88
26790;-7;-50;-88
26799;-7;-50;-88
26805;-8;-50;-88
26811;-8;-50;-44
26817;-9;-50;-44
26823;-9;-50;-44
26832;-9;-50;-44
26838;-9;-50;-44
26844;-10;-50;-45
26850;-10;-50;-45
26856;-10;-50;-45
26862;-11;-50;-42
26868;-11;-50;-42
26877;-11;-50;-42
26883;-11;-50;-42
26889;-11;-50;-42
26895;-11;-50;-42
26901;-11;-50;-42
26910;-11;-50;-42
26916;-11;-50;-42
26922;-11;-50;-42
26928;-11;-50;-42
26934;-11;-50;-42
26940;-11;-50;-42
26946;-11;-50;-42
26952;-11;-50;-42
26958;-11;-50;-42
26964;-11;-50;-42
26970;-11;-50;-42
26976;-10;-50;7
26982;-10;-50;7
26988;-10;-50;7
26994;-10;-50;7
27000;-9;-50;33
27006;-9;-50;33
27012;-9;-50;33
27018;-9;-50;33
27024;-9;-50;33
27033;-8;-50;28
27039;-7;-50;28
27045;-7;-50;28
27051;-7;-50;28
27057;-7;-50;28
27063;-7;-50;28
27069;-6;-50;35
27072;-6;-50;35
27078;-6;-50;35
27084;-5;-50;35
27090;-5;-50;35
27096;-5;-50;35
27153;-1;-50;51
27159;-1;-50;51
27192;1;-15;45
27195;1;-8;45
27198;1;-1;45
27207;2;36;44
27225;3;50;44
27231;3;50;44
27237;4;50;45
27246;5;50;45
27252;5;50;45
27258;5;50;45
27270;5;50;45
27279;6;50;39
27285;6;50;39
27291;6;50;39
27297;7;50;36
27303;7;50;36
27309;7;50;36
27315;7;50;36
27324;7;50;36
27330;7;50;36
27336;7;50;36
27342;7;50;36
27348;7;50;36
27354;7;50;36
27360;8;50;13
27369;8;50;13
27375;8;50;13
27381;8;50;13
27387;8;50;13
27393;8;50;13
27402;8;50;13
27408;8;50;13
27414;8;50;13
27426;7;50;-13
27432;7;50;-13
27438;7;50;-13
27441;7;50;-13
27447;7;50;-13
27450;7;50;-13
27459;7;50;-13
27465;7;50;-13
27471;7;50;-13
27477;6;50;-11
27483;6;50;-11
27492;6;50;-11
27498;5;50;-36
27504;5;50;-36
27510;5;50;-36
27516;5;50;-36
27522;5;50;-36
27528;5;50;-36
27534;4;50;-22
27540;4;50;-22
27549;3;50;-22
27555;3;50;-22
27561;3;50;-22
27567;3;50;-22
27573;3;50;-22
27579;2;50;-37
27585;2;50;-37
27591;1;50;-37
27597;1;50;-47
27606;1;50;-47
27609;1;50;-47
27615;1;50;-47
27621;0;50;-25
27627;0;50;-25
27633;-1;50;-25
27639;-1;36;-25
27651;-1;8;-25
27660;-2;-21;-38
27666;-2;-50;-38
27672;-2;-50;-38
27678;-2;-50;-38
27684;-3;-50;-38
27693;-3;-50;-38
27699;-3;-50;-38
27705;-3;-50;-38
27711;-3;-50;-38
27717;-3;-50;-38
27726;-4;-50;-20
27732;-4;-50;-20
27738;-4;-50;-20
27744;-5;-50;-40
27750;-5;-50;-40
27756;-5;-50;-40
27762;-5;-50;-40
27768;-5;-50;-40
27774;-5;-50;-40
27780;-5;-50;-40
27786;-5;-50;-40
27789;-5;-50;-40
27795;-5;-50;-40
27801;-5;-50;-40
27807;-5;-50;-40
27813;-5;-50;-40
27819;-5;-50;-40
27825;-5;-50;-40
27831;-5;-50;-40
27837;-5;-50;-40
27843;-5;-50;-40
27852;-5;-50;-40
27858;-5;-50;-40
27864;-5;-50;-40
27873;-5;-50;-40
27879;-5;-50;-40
27885;-5;-50;-40
27891;-5;-50;-40
27897;-5;-50;-40
27903;-5;-50;-40
27909;-5;-50;-40
27915;-5;-50;-40
27921;-4;-50;4
27930;-4;-50;4
27936;-4;-50;4
27945;-3;-50;30
27951;-3;-50;30
27957;-3;-50;30
27963;-3;-50;30
27969;-3;-50;30
27975;-3;-50;30
27981;-3;-50;30
27987;-3;-50;30
27990;-3;-50;30
27996;-3;-50;30
28002;-2;-50;14
28008;-2;-50;14
28014;-2;-50;14
28020;-2;-50;14
28026;-2;-50;14
28032;-1;-50;27
28038;-1;-50;27
28044;-1;-50;27
28047;-1;-50;27
28053;-1;-50;27
28059;-1;-50;27
28065;-1;-50;27
28071;0;-50;16
28077;0;-50;16
28086;0;-50;16
28092;0;-50;16
28098;1;-43;26
28104;1;-29;26
28110;1;-15;26
28119;1;6;26
28125;1;20;26
28131;1;34;26
28137;1;48;26
28143;1;50;26
28149;1;50;26
28155;2;50;26
28164;2;50;13
28170;2;50;13
28176;2;50;13
28182;2;50;13
28188;2;50;13
28194;2;50;13
28200;3;50;13
28209;3;50;17
28215;3;50;17
28221;3;50;17
28227;3;50;17
28233;3;50;17
28242;3;50;17
28248;3;50;17
28254;3;50;17
28260;3;50;17
28266;3;50;17
28272;3;50;17
28278;3;50;17
28284;3;50;17
28290;3;50;17
28296;3;50;17
28302;3;50;17
28311;3;50;17
28317;3;50;17
28323;3;50;17
28332;3;50;17
28338;3;50;17
28344;3;50;17
28350;3;50;17
28356;3;50;17
28362;3;50;17
28368;2;50;3
28377;2;50;-4
28383;2;50;-4
28389;2;50;-4
28395;2;50;-4
28401;2;50;-4
28410;2;50;-4
28416;2;50;-4
28422;2;50;-4
28428;1;50;-14
28434;1;50;-14
28440;1;50;-14
28446;1;50;-14
28455;1;50;-14
28461;1;50;-14
28467;1;50;-14
28473;1;50;-14
28479;1;50;-14
28485;1;50;-14
28491;1;50;-14
28500;1;50;-14
28506;1;50;-14
28512;0;50;-8
28518;0;50;-8
28524;0;50;-8
28530;0;50;-8
28536;0;50;-8
28545;0;50;-8
28551;0;50;-8
28557;0;50;-8
28563;-1;43;-14
28569;-1;29;-14
28575;-1;15;-14
28581;-1;1;-14
28587;-1;-13;-14
28593;-1;-27;-14
28599;-1;-41;-14
28605;-1;-50;-14
28611;-1;-50;-14
28617;-1;-50;-14
28626;-1;-50;-14
28632;-1;-50;-14
28638;-1;-50;-14
28641;-1;-50;-14
28647;-1;-50;-14
28653;-1;-50;-14
28659;-1;-50;-14
28665;-1;-50;-14
28671;-1;-50;-14
28680;-1;-50;-14
28686;-1;-50;-14
28695;-1;-50;-14
28701;-1;-50;-14
28707;-1;-50;-14
28713;-1;-50;-14
28719;-1;-50;-14
28728;-1;-50;-14
28734;-1;-50;-14
28740;-1;-50;-14
28746;-1;-50;-14
28752;-1;-50;-14
28758;-1;-50;-14
28764;-1;-50;-14
28770;-1;-50;-14
28776;-1;-50;-14
28782;-1;-50;-14
28788;-1;-50;-14
28794;-1;-50;-14
28800;-1;-50;-14
28806;-1;-50;-14
28812;-1;-50;-14
28818;-1;-50;-14
28827;-1;-50;-14
28833;-1;-50;-14
28839;-1;-50;-14
28845;-1;-50;-14
28854;-1;-50;-14
28860;-1;-50;-14
28866;-1;-50;-14
28872;-1;-50;-14
28878;-1;-50;-14
28884;-1;-50;-14
28893;-1;-50;-14
28899;-1;-50;-14
28905;-1;-50;-14
28911;-1;-50;-14
28917;-1;-50;-14
28926;-1;-50;-14
28932;-1;-50;-14
28938;-1;-50;-14
28944;-1;-50;-14
28950;-1;-50;-14
28956;-1;-50;-14
28962;-1;-50;-14
28968;-1;-50;-14
28974;-1;-50;-14
28980;-1;-50;-14
28986;-1;-50;-14
28989;-1;-50;-14
28995;-1;-50;-14
29001;-1;-50;-14
29007;-1;-50;-14
29013;-1;-50;-14
29019;-1;-50;-14
29022;-1;-50;-14
29028;-1;-50;-14
29034;-1;-50;-14
29040;-1;-50;-14
29046;-1;-50;-14
29052;-1;-50;-14
29058;-1;-50;-14
29064;-1;-50;-14
29070;-1;-50;-14
29076;-1;-50;-14
29085;-1;-50;-14
29094;-1;-50;-14
29100;-1;-50;-14
29106;-1;-50;-14
29112;-1;-50;-14
29118;-1;-50;-14
29124;-1;-50;-14
29130;-1;-50;-14
29139;-1;-50;-14
29145;-1;-50;-14
29151;-1;-50;-14
29163;-1;-50;-14
29169;-1;-50;-14
29175;-1;-50;-14
29184;-1;-50;-14
29190;-1;-50;-14
29196;-1;-50;-14
29202;-1;-50;-14
29208;-1;-50;-14
29214;-1;-50;-14
29220;-1;-50;-14
29226;-1;-50;-14
29232;-1;-50;-14
29238;-1;-50;-14
29244;-1;-50;-14
29250;-1;-50;-14
29256;-1;-50;-14
29262;-1;-50;-14
29268;-1;-50;-14
29274;-1;-50;-14
29280;-1;-50;-14
29286;-1;-50;-14
29292;-1;-50;-14
29298;-1;-50;-14
29307;-1;-50;-14
29313;-1;-50;-14
29319;-1;-50;-14
29325;-1;-50;-14
29331;-1;-50;-14
29337;-1;-50;-14
29343;-1;-50;-14
29352;-1;-50;-14
29358;-1;-50;-14
29364;-1;-50;-14
29370;-1;-50;-14
29376;-1;-50;-14
29382;-1;-50;-14
29388;-1;-50;-14
29394;-1;-50;-14
29400;-1;-50;-14
29409;-1;-50;-14
29415;-1;-50;-14
29421;-1;-50;-14
29427;-1;-50;-14
29433;-1;-50;-14
29439;-1;-50;-14
29445;-1;-50;-14
29451;-1;-50;-14
29457;-1;-50;-14
29463;-1;-50;-14
29469;-1;-50;-14
29475;-1;-50;-14
29481;-1;-50;-14
29487;-1;-50;-14
29493;-1;-50;-14
29499;0;-50;-14
29508;2;-36;0
29514;3;2;0
29520;5;50;172
29526;6;50;172
29532;9;50;172
29538;11;50;243
29544;13;50;243
29550;14;50;243
29556;16;50;247
29562;17;50;247
29568;19;50;247
29577;21;50;195
29583;23;50;195
29589;25;50;195
29595;27;50;229
29601;28;50;229
29607;29;50;229
29613;31;50;190
29616;32;50;190
29622;33;50;190
29628;34;50;166
29634;35;50;166
29643;37;50;166
29649;38;50;166
29655;39;50;140
29661;40;50;140
29667;41;50;137
29679;43;50;137
29688;43;50;137
29694;44;50;81
29700;45;50;81
29706;45;50;81
29712;45;50;81
29718;45;50;81
29724;45;50;81
29727;45;50;81
29733;45;50;81
29742;45;50;81
29748;45;50;81
29757;45;50;81
29766;44;50;81
29772;44;50;20
29778;43;50;-8
29784;43;50;-8
29790;42;50;-8
29796;41;50;-83
29802;41;50;-83
29808;39;50;-83
29814;39;50;-83
29820;37;50;-100
29826;37;50;-100
29832;35;50;-100
29838;34;50;-100
29844;33;50;-147
29850;32;50;-147
29856;30;50;-147
29862;29;50;-157
29868;28;50;-157
29874;26;50;-157
29880;25;50;-172
29886;23;50;-172
29892;21;50;-172
29898;20;50;-211
29904;18;50;-211
29910;17;50;-211
29916;15;50;-213
29919;14;50;-213
29922;13;50;-213
29928;11;50;-213
29934;10;50;-213
29940;8;50;-223
29946;6;50;-223
29952;4;50;-223
29958;2;50;-229
29964;1;50;-229
29970;-1;43;-237
29976;-3;21;-237
29982;-5;-33;-237
29988;-6;-50;-222
29994;-8;-50;-222
30000;-10;-50;-222
30006;-11;-50;-243
30012;-13;-50;-243
30018;-15;-50;-243
30027;-18;-50;-229
30033;-19;-50;-229
30039;-21;-50;-182
30045;-22;-50;-182
30051;-23;-50;-182
30060;-26;-50;-182
30066;-27;-50;-182
30072;-29;-50;-193
30081;-31;-50;-193
30087;-31;-50;-193
30093;-33;-50;-157
30099;-33;-50;-157
30105;-34;-50;-157
30114;-36;-50;-127
30126;-38;-50;-127
30132;-39;-50;-115
30138;-39;-50;-115
30144;-40;-50;-115
30150;-40;-50;-115
30162;-41;-50;-81
30168;-41;-50;-81
30174;-42;-50;-36
30180;-42;-50;-36
30186;-42;-50;-36
30195;-42;-50;-36
30201;-42;-50;-36
30207;-42;-50;-36
30213;-42;-50;-36
30219;-41;-50;15
30228;-41;-50;15
30234;-40;-50;15
30240;-40;-50;38
30246;-39;-50;38
30252;-39;-50;38
30258;-38;-50;38
30264;-37;-50;62
30267;-37;-50;62
30273;-36;-50;62
30282;-35;-50;115
30294;-33;-50;115
30300;-32;-50;121
30306;-31;-50;121
30312;-29;-50;121
30318;-28;-50;121
30327;-27;-50;142
30333;-25;-50;142
30339;-23;-50;182
30351;-21;-50;182
30357;-19;-50;182
30363;-18;-50;182
30369;-17;-50;182
30375;-15;-50;172
30381;-13;-50;172
30387;-12;-50;172
30396;-9;-50;216
30402;-7;-50;216
30408;-5;-50;216
30414;-4;-50;216
30420;-3;-50;216
30429;0;-50;222
30432;1;-50;222
30438;2;-28;222
30444;4;18;222
30450;5;50;190
30456;7;50;190
30462;9;50;190
30468;10;50;229
30474;12;50;229
30480;13;50;193
30486;15;50;193
30495;17;50;200
30501;18;50;200
30507;19;50;200
30513;21;50;172
30519;22;50;172
30528;24;50;172
30534;25;50;163
30540;27;50;163
30546;28;50;163
30552;29;50;143
30558;30;50;143
30564;31;50;135
30570;32;50;135
30576;33;50;135
30585;34;50;135
30591;35;50;100
30597;35;50;100
30603;36;50;100
30609;36;50;83
30615;37;50;83
30621;37;50;83
30630;37;50;83
30636;38;50;53
30642;38;50;53
30645;38;50;53
30651;38;50;53
30657;38;50;53
30666;38;50;53
30672;38;50;53
30678;37;50;53
30687;37;50;-18
30696;37;50;-18
30702;36;50;-34
30708;35;50;-34
30714;35;50;-34
30720;34;50;-34
30726;34;50;-75
30732;33;50;-75
30738;32;50;-75
30744;31;50;-83
30750;31;50;-83
30756;29;50;-83
30762;29;50;-127
30768;27;50;-127
30777;26;50;-127
30780;25;50;-127
30786;24;50;-127
30792;23;50;-127
30798;22;50;-147
30804;21;50;-147
30810;19;50;-147
30816;18;50;-163
30822;17;50;-163
30825;16;50;-163
30831;15;50;-163
30837;13;50;-172
30843;12;50;-172
30849;10;50;-172
30855;9;50;-182
30861;7;50;-182
30867;5;50;-193
30876;3;50;-193
30882;2;50;-193
30888;1;50;-222
30894;-1;43;-222
30900;-3;21;-222
30909;-5;-50;-176
30915;-6;-50;-176
30921;-7;-50;-193
30927;-9;-50;-193
30933;-11;-50;-193
30939;-12;-50;-200
30945;-14;-50;-200
30951;-15;-50;-200
30957;-16;-50;-177
30963;-17;-50;-177
30969;-19;-50;-177
30975;-20;-50;-177
30981;-21;-50;-155
30987;-22;-50;-155
30993;-23;-50;-143
30999;-24;-50;-143
31005;-25;-50;-143
31011;-27;-50;-143
31017;-27;-50;-143
31023;-29;-50;-143
31029;-29;-50;-135
31035;-30;-50;-135
31044;-31;-50;-135
31050;-31;-50;-80
31056;-32;-50;-80
31062;-33;-50;-80
31068;-33;-50;-78
31074;-34;-50;-78
31080;-34;-50;-78
31086;-35;-50;-78
31092;-35;-50;-62
31098;-35;-50;-62
31104;-35;-50;-62
31110;-35;-50;-62
31116;-35;-50;-62
31122;-35;-50;-62
31128;-35;-50;-62
31134;-35;-50;-62
31140;-35;-50;-62
31146;-34;-50;13
31152;-34;-50;13
31158;-33;-50;13
31164;-33;-50;13
31170;-33;-50;13
31179;-32;-50;51
31185;-31;-50;51
31191;-31;-50;51
31200;-29;-50;75
31206;-29;-50;75
31212;-28;-50;93
31218;-27;-50;93
31224;-26;-50;93
31230;-25;-50;121
31236;-23;-50;121
31242;-23;-50;121
31248;-22;-50;141
31254;-21;-50;141
31260;-20;-50;141
31266;-19;-50;143
31272;-18;-50;143
31278;-17;-50;143
31284;-15;-50;127
31290;-14;-50;127
31296;-13;-50;127
31302;-11;-50;163
31308;-10;-50;163
31314;-8;-50;163
31320;-7;-50;200
31326;-6;-50;200
31332;-5;-50;200
31338;-3;-50;163
31344;-2;-50;163
31350;0;-50;163
31356;1;-43;182
31362;2;-21;182
31368;3;17;182
31374;5;50;177
31380;6;50;177
31386;7;50;177
31392;9;50;182
31398;10;50;182
31404;11;50;182
31413;13;50;133
31419;15;50;133
31425;15;50;133
31431;17;50;163
31437;18;50;163
31443;19;50;163
31449;20;50;163
31458;21;50;140
31464;22;50;140
31470;23;50;121
31476;24;50;121
31482;25;50;121
31488;25;50;121
31494;26;50;92
31497;26;50;92
31503;27;50;92
31509;27;50;92
31515;28;50;88
31527;29;50;88
31533;29;50;88
31539;30;50;62
31548;31;50;62
31554;31;50;62
31560;31;50;62
31566;31;50;62
31572;31;50;62
31581;31;50;62
31587;31;50;62
31593;31;50;62
31599;31;50;62
31605;31;50;62
31611;30;50;10
31617;30;50;10
31626;29;50;10
31632;29;50;10
31638;28;50;10
31644;28;50;-85
31650;27;50;-85
31656;27;50;-85
31662;26;50;-76
31671;25;50;-76
31677;24;50;-88
31683;23;50;-88
31689;23;50;-88
31695;21;50;-88
31701;21;50;-115
31707;20;50;-115
31713;19;50;-115
31719;18;50;-120
31728;16;50;-120
31734;15;50;-135
31740;14;50;-135
31749;13;50;-135
31755;11;50;-127
31761;10;50;-127
31767;9;50;-127
31773;7;50;-160
31779;6;50;-160
31785;5;50;-160
31794;3;50;-155
31800;2;50;-155
31806;1;50;-155
31812;0;50;-155
31818;-1;36;-155
31827;-3;-17;-155
31833;-5;-50;-155
31839;-5;-50;-155
31845;-7;-50;-155
31851;-8;-50;-155
31863;-11;-50;-147
31869;-11;-50;-147
31875;-13;-50;-168
31881;-14;-50;-168
31887;-15;-50;-168
31890;-15;-50;-168
31896;-16;-50;-140
31902;-17;-50;-140
31908;-18;-50;-140
31914;-19;-50;-135
31920;-20;-50;-135
31926;-21;-50;-135
31932;-21;-50;-94
31938;-22;-50;-94
31944;-23;-50;-94
31950;-23;-50;-94
31956;-24;-50;-82
31962;-25;-50;-82
31968;-25;-50;-82
31974;-26;-50;-88
31980;-26;-50;-88
31986;-27;-50;-88
31992;-27;-50;-88
31998;-27;-50;-88
32004;-28;-50;-51
32010;-28;-50;-51
32016;-28;-50;-51
32022;-28;-50;-51
32031;-28;-50;-51
32037;-28;-50;-51
32043;-28;-50;-51
32049;-28;-50;-51
32064;-28;-50;-51
32070;-27;-50;12
32076;-27;-50;12
32082;-27;-50;12
32088;-27;-50;12
32097;-26;-50;30
32103;-25;-50;30
32109;-25;-50;30
32115;-24;-50;71
32121;-23;-50;71
32130;-23;-50;71
32136;-22;-50;84
32142;-21;-50;84
32148;-20;-50;84
32154;-19;-50;88
32160;-19;-50;88
32166;-18;-50;88
32169;-18;-50;88
32175;-17;-50;88
32181;-16;-50;88
32187;-15;-50;127
32193;-14;-50;127
32199;-13;-50;127
32205;-12;-50;127
32211;-11;-50;109
32217;-10;-50;109
32223;-9;-50;109
32229;-7;-50;160
32235;-7;-50;160
32244;-5;-50;143
32250;-4;-50;143
32256;-3;-50;143
32265;-1;-50;126
32271;0;-50;126
32277;1;-43;126
32283;2;-29;126
32289;3;1;130
32295;4;47;130
32301;5;50;130
32310;7;50;145
32316;7;50;145
32322;9;50;145
32331;10;50;143
32337;11;50;143
32343;12;50;143
32349;13;50;109
32355;14;50;109
32361;15;50;143
32367;15;50;143
32376;17;50;143
32382;17;50;143
32388;18;50;92
32394;19;50;92
32400;19;50;92
32406;20;50;92
32412;20;50;76
32415;21;50;76
32421;21;50;76
32427;22;50;78
32433;23;50;78
