tiempo;error;tiempoDev;derivada
69453;125;3;1300
69489;529;3;900
69522;809;3;633
69555;953;3;233
69591;999;9;11
69624;974;3;-100
69657;920;3;-200
69693;856;3;-266
69729;818;9;-44
69762;794;12;-41
69798;804;15;33
69831;840;3;166
69864;887;3;233
69900;948;3;166
69933;992;3;133
69966;993;3;-100
70002;904;3;-433
70035;712;3;-733
70074;338;3;-1233
70110;-86;3;-1066
70149;-515;3;-900
70188;-827;3;-600
70224;-964;3;-200
70263;-999;12;-8
70296;-977;3;100
70332;-932;3;200
70368;-894;6;116
70404;-880;21;14
70437;-880;24;-16
70476;-917;3;-100
70515;-964;3;-66
70551;-996;3;-100
70587;-988;3;133
70623;-901;3;433
70659;-690;3;733
70695;-360;3;966
70731;54;3;1300
70767;432;3;933
70800;718;3;566
70833;894;3;233
70866;982;3;166
70899;999;3;-6700
70935;983;3;-66
70968;958;3;-66
71001;943;9;-33
71037;940;24;8
71070;958;6;83
71100;977;3;66
71133;997;3;33
71166;992;3;-66
71199;932;3;-366
71235;780;3;-633
71271;509;3;-1100
71310;109;3;-1300
71346;-278;3;-1000
71385;-631;3;-833
71424;-864;3;-400
71460;-966;3;-133
71499;-999;6;-16
71532;-993;3;66
71565;-982;3;33
71601;-974;12;8
71634;-980;3;-33
71670;-992;3;-33
71706;-999;3;6700
71742;-977;3;100
71778;-891;3;333
71814;-712;3;366
71850;-418;3;933
71886;-70;3;800
71919;278;3;1000
71955;600;3;833
71988;804;3;633
72021;920;3;200
72054;982;3;100
72087;999;6;16
72123;997;9;-11
72156;993;15;-6
72189;994;36;2
72219;998;9;11
72252;998;27;-3
72285;977;3;-100
72321;904;3;-333
72357;760;3;-500
72393;515;3;-900
72429;187;3;-1033
72465;-171;3;-766
72501;-495;3;-700
72540;-760;3;-533
72651;-996;6;-33
72708;-999;24;837
72747;-1200;57;-352
72822;-974;3;33
72855;-914;3;200
72891;-785;3;300
72945;-418;3;933
72981;-101;3;800
73014;218;3;1033
73050;515;3;900
73083;728;3;533
73116;868;3;266
73152;948;3;166
73185;983;3;33
73215;994;6;16
73248;998;12;8
73278;997;30;-3
73311;991;3;-33
73347;966;3;-133
73383;908;3;-200
73416;799;3;-466
73452;606;3;-833
73488;323;3;-766
73524;7;3;-1066
73560;-309;3;-766
73599;-600;3;-633
73635;-794;3;-300
73674;-914;3;-200
73710;-964;3;-133
73746;-985;6;-33
73782;-990;21;-9
73818;-986;6;16
73851;-972;3;66
73887;-932;3;100
73923;-848;3;266
73959;-690;3;566
73995;-453;3;700
74028;-195;3;766
74064;117;3;766
74133;631;3;633
74166;785;3;333
74199;887;3;233
74232;938;3;100
74268;966;6;33
74298;974;18;11
74331;972;45;-4
74364;955;3;-100
74400;911;3;-100
74436;831;3;-300
74472;678;3;-400
74508;460;3;-933
74544;195;3;-766
74580;-109;3;-766
74616;-389;3;-700
74655;-631;3;-400
74691;-794;3;-300
74730;-894;3;-233
74769;-943;3;-100
74805;-958;12;-25
74841;-958;33;6
74874;-943;6;50
74910;-894;3;233
74946;-809;3;300
74982;-661;3;400
75015;-474;3;466
75051;-218;3;766
75087;70;3;1033
75120;316;3;500
75156;555;3;433
75189;712;3;366
75222;827;3;166
75255;887;3;133
75288;923;6;50
75321;935;21;14
75354;932;39;-7
75387;908;3;-100
75423;852;3;-133
75459;750;3;-333
75495;600;3;-633
75531;375;3;-466
75567;125;3;-766
75600;-133;3;-1066
75639;-404;3;-733
75675;-606;3;-400
75714;-765;3;-333
75750;-856;3;-266
75789;-901;3;-100
75825;-914;27;-11
75864;-908;6;50
75897;-872;3;133
75933;-804;3;166
75969;-690;3;366
76002;-529;3;433
76038;-323;3;500
76074;-70;3;800
76107;164;3;533
76140;375;3;500
76176;587;3;633
76209;712;3;166
76242;809;3;333
76275;856;3;133
76308;883;12;25
76344;883;30;-13
76377;864;6;-66
76413;813;3;-166
76449;718;3;-166
76485;581;3;-433
76521;375;3;-733
76557;148;3;-766
76590;-78;3;-800
76626;-316;3;-500
76665;-529;3;-466
76704;-690;3;-200
76740;-794;3;-300
76779;-844;6;-66
76815;-864;21;-19
76854;-856;9;44
76887;-813;6;150
76923;-744;3;366
76959;-625;3;400
76995;-467;3;466
77031;-263;3;766
77067;-39;3;500
77100;179;3;500
77133;375;3;500
77166;542;3;433
77199;667;3;200
77232;750;3;200
77268;809;6;83
77298;831;9;44
77331;831;42;9
77364;804;3;-166
77400;739;3;-166
77436;643;3;-400
77472;502;3;-433
77508;316;3;-500
77544;101;3;-533
77577;-109;3;-766
77616;-338;3;-733
77655;-522;3;-433
77691;-655;3;-200
77730;-750;3;-200
77766;-799;3;-166
77805;-809;30;-16
77841;-790;6;66
77877;-734;6;166
77913;-643;3;400
77949;-515;3;466
77985;-353;3;500
78018;-171;3;533
78054;39;3;533
78087;233;3;500
78120;397;3;500
78153;542;3;433
78186;649;3;200
78222;723;3;166
78255;760;9;55
78288;770;30;16
78321;755;9;-55
78357;712;9;-122
78393;631;3;-200
78429;509;3;-200
78465;346;3;-466
78498;171;3;-800
78534;-39;3;-800
78570;-233;3;-500
78609;-418;3;-466
78645;-555;3;-433
78684;-667;3;-400
78723;-728;6;-83
78759;-744;18;-27
78795;-739;48;10
78831;-695;3;200
78867;-619;3;400
78903;-509;3;200
78939;-360;3;500
78975;-187;3;500
79008;-7;3;533
79041;164;3;533
79074;331;3;500
79107;460;3;466
79140;575;3;433
79173;649;6;100
79206;690;9;66
79239;712;15;33
79272;701;18;-33
79308;667;6;-100
79344;594;3;-400
79380;488;3;-233
79416;346;3;-233
79452;179;3;-533
79485;7;3;-533
79521;-179;3;-500
79557;-338;3;-233
79596;-481;3;-233
79632;-581;9;-144
79671;-655;6;-100
79710;-684;15;-40
79746;-678;36;16
79782;-643;6;100
79818;-568;3;233
79854;-467;3;233
79890;-338;3;500
79926;-179;3;533
79959;-15;3;800
79992;133;3;533
80025;286;3;500
80061;418;3;466
80094;515;3;200
80127;594;9;144
80160;631;9;66
80193;655;18;33
80226;643;24;-25
80262;606;6;-100
80298;529;3;-433
80334;425;3;-233
80370;294;3;-500
80406;140;3;-266
80439;-15;3;-500
80475;-179;3;-500
80514;-331;3;-266
80550;-446;6;-233
80589;-549;3;-233
80628;-600;9;-66
80664;-625;18;-33
80700;-612;15;46
80736;-568;3;233
80772;-502;3;233
80808;-404;3;233
80844;-278;3;266
80880;-133;3;233
80931;86;3;266
80964;225;3;500
80997;346;3;500
81030;446;6;233
81063;515;6;100
81096;568;6;100
81129;594;15;46
81162;587;39;-17
81198;562;12;-50
81234;495;3;-233
81270;404;3;-466
81306;294;3;-233
81342;156;3;-266
81375;23;3;-533
81411;-133;3;-533
81450;-271;3;-266
81486;-389;3;-466
81525;-474;6;-116
81561;-535;6;-100
81600;-562;18;-38
81636;-555;42;16
81672;-529;9;66
81708;-460;3;233
81744;-375;3;233
81777;-278;3;266
81813;-148;3;266
81849;0;3;500
81879;117;3;533
81912;225;3;233
81945;338;3;233
81981;418;6;116
82014;481;6;116
82047;522;12;58
82080;535;30;20
82116;522;21;-33
82152;481;9;-77
82185;418;3;-233
82221;331;6;-250
82257;218;3;-233
82293;86;3;-500
82326;-31;3;-266
82362;-164;3;-266
82401;-286;3;-266
82440;-389;3;-233
82476;-453;6;-116
82515;-495;9;-77
82551;-502;36;-19
82590;-488;15;46
82623;-446;6;116
82659;-382;3;233
82695;-294;3;233
82731;-179;3;533
82767;-54;3;533
82800;54;3;500
82833;164;3;533
82866;256;3;266
82899;346;3;266
82932;404;6;116
82965;453;6;116
83001;474;18;38
83034;474;51;13
83067;446;3;-233
83103;397;6;-116
83139;331;9;-166
83175;233;3;-266
83211;125;3;-266
83244;15;3;-266
83280;-101;3;-500
83316;-202;3;-233
83355;-309;3;-266
83391;-375;6;-116
83430;-425;12;-58
83469;-446;27;-25
83505;-446;63;-11
83541;-418;12;58
83577;-360;3;266
83613;-294;6;116
83649;-195;6;250
83685;-101;3;266
83721;15;3;266
83751;101;3;233
83784;195;6;266
83820;286;6;250
83853;346;6;133
83886;389;6;116
83919;418;9;77
83952;418;42;16
83985;404;12;-58
84021;368;9;-77
84054;316;3;-233
84090;241;3;-233
84126;148;3;-266
84162;47;3;-233
84195;-47;3;-266
84231;-148;6;-250
84270;-241;6;-133
84309;-316;6;-116
84345;-368;6;-133
84384;-397;15;-53
84420;-397;51;-15
84459;-375;12;58
84495;-331;6;116
84528;-278;3;266
84564;-202;3;266
84600;-117;3;266
84633;-23;6;266
84666;54;6;116
84699;148;6;250
84732;218;3;266
84768;286;3;266
84801;331;6;133
84834;353;24;29
84867;368;30;26
84900;360;42;-19
84936;331;6;-116
84969;294;6;-116
85005;225;3;-266
85041;148;6;-266
85077;70;9;-177
85110;-15;3;-266
85146;-101;3;-233
85185;-187;3;-266
85221;-256;6;-133
85257;-301;9;-77
85293;-331;18;-44
85332;-346;36;-22
85368;-331;15;46
85404;-309;12;58
85440;-263;9;88
85476;-202;6;133
85512;-133;6;116
85545;-47;3;233
85578;23;9;177
85611;101;3;233
85644;164;3;266
85677;225;3;233
85710;263;12;58
85743;301;9;77
85776;316;24;29
85809;316;57;12
85845;301;18;-44
85881;263;9;-88
85914;218;6;-116
85950;156;6;-133
85986;86;3;-266
86019;15;6;-133
86052;-54;3;-233
86088;-133;3;-266
86127;-195;3;-266
86163;-241;9;-88
86199;-278;12;-58
86238;-301;18;-38
86274;-294;39;17
86310;-278;18;44
86346;-241;6;116
86382;-195;3;233
86415;-148;9;88
86448;-86;6;133
86481;-15;3;266
86514;47;3;266
86547;101;6;116
86580;164;3;266
86613;202;12;58
86646;241;6;133
86679;263;15;46
86712;271;33;24
86745;263;48;-16
86781;241;9;-77
86814;210;9;-88
86850;164;6;-116
86886;109;6;-133
86919;54;6;-133
86952;-7;3;-233
86988;-70;3;-266
87024;-133;3;-266
87060;-179;6;-133
87099;-218;12;-66
87135;-241;21;-38
87174;-248;51;-13
87210;-241;66;10
87246;-225;18;44
87282;-187;9;88
87318;-148;12;66
87354;-94;6;116
87387;-39;6;133
87420;7;9;77
87450;62;6;133
87480;101;6;116
87516;148;9;88
87546;179;12;66
87582;210;9;88
87612;218;30;26
87648;218;15;-46
87684;210;42;-19
87717;187;15;-53
87753;156;12;-66
87789;117;9;-88
87822;70;6;-133
87858;15;9;-88
87888;-23;9;-88
87924;-78;9;-88
87960;-125;12;-66
87996;-164;6;-133
88035;-187;18;-44
88071;-202;30;-23
88110;-202;24;33
88146;-195;42;16
88182;-171;24;33
88218;-140;15;53
88254;-101;6;133
88287;-54;6;133
88320;-15;9;88
88350;23;6;133
88380;54;12;58
88413;94;12;66
88446;133;6;133
88479;148;21;38
88512;164;30;26
88545;179;30;26
88578;171;42;-19
88614;164;42;-16
88650;140;18;-44
88686;109;12;-66
88722;70;3;-266
88755;39;9;-88
88785;7;12;-66
88818;-39;3;-266
88854;-70;9;-88
88887;-109;9;-88
88926;-133;15;-53
88962;-148;27;-29
88998;-156;54;-14
89037;-156;93;-8
89073;-148;99;8
89106;-133;24;29
89142;-101;6;133
89178;-70;9;88
89208;-39;6;133
89241;-7;6;133
89271;15;15;53
89304;47;15;53
89334;70;15;53
89367;94;24;33
89397;117;12;66
89433;133;18;44
89466;133;51;15
89499;133;84;9
89532;117;18;-44
89568;101;12;-66
89601;86;18;-44
89637;54;9;-88
89667;31;12;-66
89703;7;18;-44
89733;-23;12;-66
89805;-70;18;-44
89838;-94;24;-33
89877;-109;36;-22
89913;-117;51;-15
89952;-117;90;-8
89988;-109;108;7
90024;-94;24;29
90057;-78;24;33
90090;-54;15;53
90126;-31;15;53
90159;-7;9;88
90189;7;18;38
90216;23;21;38
90249;47;21;38
90279;62;24;33
90312;78;27;29
90342;86;30;26
90375;86;63;12
90405;86;93;8
90438;86;126;6
90468;78;135;-5
90501;62;27;-29
90534;47;21;-33
90570;31;24;-33
90603;7;9;-88
90633;-7;9;-77
90666;-23;18;-44
90702;-39;21;-38
90738;-54;27;-25
90774;-62;48;-16
90810;-70;51;-15
90846;-70;87;-9
90879;-70;120;-6
90915;-70;156;-5
90951;-54;30;26
90984;-47;45;15
91017;-39;36;22
91050;-23;24;33
91083;-7;21;38
91113;7;15;46
91143;15;30;26
91176;23;36;22
91206;39;21;38
91239;39;54;14
91269;47;72;11
91302;54;60;11
91332;54;90;7
91362;47;78;-8
91395;39;54;-14
91428;39;87;-9
91461;23;24;-33
91494;15;39;-20
91527;7;36;-22
91557;0;45;-15
91590;-15;30;-26
91626;-23;36;-22
91662;-31;48;-16
91698;-39;39;-20
91734;-39;75;-10
91785;-39;126;-6
91839;-39;180;-4
91926;-23;84;9
91956;-15;81;9
91989;-7;51;15
92019;-7;81;9
92049;0;75;9
92079;7;57;12
92106;7;84;8
92133;15;81;9
92163;15;111;7
92193;15;141;5
92226;15;174;4
92256;15;204;3
92289;15;237;3
92319;15;267;2
92352;7;222;-3
92382;7;252;-3
92415;7;285;-2
92478;0;141;-4
92511;-7;69;-10
92544;-7;102;-6
92577;-7;135;-5
92610;-7;168;-4
93012;-7;570;-1
93081;-7;639;-1
93114;-7;672;-1
93498;-7;1056;0
93834;-7;1392;0
94002;-7;1560;0
94101;-7;1659;0
94389;-7;1947;0
94422;-7;1980;0
94557;-7;2115;0
94623;-7;2181;0
94725;-7;2283;0
94758;-7;2316;0
94791;-7;2349;0
94842;-7;2400;0
94875;-7;2433;0
94908;-7;2466;0
94926;-7;2484;0
94941;-7;2499;0
95010;-7;2568;0
95043;-7;2601;0
95178;-7;2736;0
95244;-7;2802;0
95277;-7;2835;0
95313;-7;2871;0
95346;-7;2904;0
95379;-7;2937;0
95412;-7;2970;0
95445;-7;3003;0
95481;-7;3039;0
95514;-7;3072;0
95547;-7;3105;0
95580;-7;3138;0
95613;-7;3171;0
95649;-7;3207;0
95682;-7;3240;0
95715;-7;3273;0
95748;-7;3306;0
95781;-7;3339;0
95817;-7;3375;0
95850;-7;3408;0
95883;-7;3441;0
95916;-7;3474;0
95949;-7;3507;0
95985;-7;3543;0
96018;-7;3576;0
96051;-7;3609;0
96084;-7;3642;0
96117;-7;3675;0
96153;-7;3711;0
96186;-7;3744;0
96219;-7;3777;0
96252;-7;3810;0
96285;-7;3843;0
96321;-7;3879;0
96354;-7;3912;0
96387;-7;3945;0
